REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,MLBATTN1,MLBATF,1,2031,1.0
REGION1,MRBATTN1,MRBATF,1,2031,1.0
REGION1,MABATTN1,MABATF,1,2031,1.0
REGION1,MZBATTN1,MZBATF,1,2031,1.0
REGION1,NABATTN1,NABATF,1,2031,1.0
REGION1,NEBATTN1,NEBATF,1,2031,1.0
REGION1,NGBATTN1,NGBATF,1,2031,1.0
REGION1,CGBATTN1,CGBATF,1,2031,1.0
REGION1,RWBATTN1,RWBATF,1,2031,1.0
REGION1,SNBATTN1,SNBATF,1,2031,1.0
REGION1,SLBATTN1,SLBATF,1,2031,1.0
REGION1,SOBATTN1,SOBATF,1,2031,1.0
REGION1,ZABATTN1,ZABATF,1,2031,1.0
REGION1,SSBATTN1,SSBATF,1,2031,1.0
REGION1,SDBATTN1,SDBATF,1,2031,1.0
REGION1,TZBATTN1,TZBATF,1,2031,1.0
REGION1,TGBATTN1,TGBATF,1,2031,1.0
REGION1,TNBATTN1,TNBATF,1,2031,1.0
REGION1,UGBATTN1,UGBATF,1,2031,1.0
REGION1,ZMBATTN1,ZMBATF,1,2031,1.0
REGION1,ZWBATTN1,ZWBATF,1,2031,1.0
REGION1,MAHYDSPH1,MAPSF,1,2031,1.0
REGION1,ZAHYDSPH1,ZAPSF,1,2031,1.0
REGION1,MAHYDSPN1,MAPSF,1,2031,1.0
REGION1,ZAHYDSPN1,ZAPSF,1,2031,1.0
REGION1,DZBATTN1,DZE1,2,2031,0.95
REGION1,AOBATTN1,AOE1,2,2031,0.95
REGION1,BJBATTN1,BJE1,2,2031,0.95
REGION1,BWBATTN1,BWE1,2,2031,0.95
REGION1,BFBATTN1,BFE1,2,2031,0.95
REGION1,BIBATTN1,BIE1,2,2031,0.95
REGION1,CMBATTN1,CME1,2,2031,0.95
REGION1,CFBATTN1,CFE1,2,2031,0.95
REGION1,TDBATTN1,TDE1,2,2031,0.95
REGION1,CIBATTN1,CIE1,2,2031,0.95
REGION1,DJBATTN1,DJE1,2,2031,0.95
REGION1,CDBATTN1,CDE1,2,2031,0.95
REGION1,EGBATTN1,EGE1,2,2031,0.95
REGION1,GQBATTN1,GQE1,2,2031,0.95
REGION1,ERBATTN1,ERE1,2,2031,0.95
REGION1,SZBATTN1,SZE1,2,2031,0.95
REGION1,ETBATTN1,ETE1,2,2031,0.95
REGION1,GABATTN1,GAE1,2,2031,0.95
REGION1,GMBATTN1,GME1,2,2031,0.95
REGION1,GHBATTN1,GHE1,2,2031,0.95
REGION1,GNBATTN1,GNE1,2,2031,0.95
REGION1,GWBATTN1,GWE1,2,2031,0.95
REGION1,KEBATTN1,KEE1,2,2031,0.95
REGION1,LSBATTN1,LSE1,2,2031,0.95
REGION1,LRBATTN1,LRE1,2,2031,0.95
REGION1,LYBATTN1,LYE1,2,2031,0.95
REGION1,MWBATTN1,MWE1,2,2031,0.95
REGION1,MLBATTN1,MLE1,2,2031,0.95
REGION1,MRBATTN1,MRE1,2,2031,0.95
REGION1,MABATTN1,MAE1,2,2031,0.95
REGION1,MZBATTN1,MZE1,2,2031,0.95
REGION1,NABATTN1,NAE1,2,2031,0.95
REGION1,NEBATTN1,NEE1,2,2031,0.95
REGION1,NGBATTN1,NGE1,2,2031,0.95
REGION1,CGBATTN1,CGE1,2,2031,0.95
REGION1,RWBATTN1,RWE1,2,2031,0.95
REGION1,SNBATTN1,SNE1,2,2031,0.95
REGION1,SLBATTN1,SLE1,2,2031,0.95
REGION1,SOBATTN1,SOE1,2,2031,0.95
REGION1,ZABATTN1,ZAE1,2,2031,0.95
REGION1,SSBATTN1,SSE1,2,2031,0.95
REGION1,SDBATTN1,SDE1,2,2031,0.95
REGION1,TZBATTN1,TZE1,2,2031,0.95
REGION1,TGBATTN1,TGE1,2,2031,0.95
REGION1,TNBATTN1,TNE1,2,2031,0.95
REGION1,UGBATTN1,UGE1,2,2031,0.95
REGION1,ZMBATTN1,ZME1,2,2031,0.95
REGION1,ZWBATTN1,ZWE1,2,2031,0.95
REGION1,MAHYDSPH1,MAE1,2,2031,0.83
REGION1,ZAHYDSPH1,ZAE1,2,2031,0.83
REGION1,MAHYDSPN1,MAE1,2,2031,0.83
REGION1,ZAHYDSPN1,ZAE1,2,2031,0.83
REGION1,CICOSCPN1,CIE1,1,2031,1.0
REGION1,EGNULWPN1,EGE1,1,2031,1.0
REGION1,EGNU00I00,EGNU,1,2031,1.0
REGION1,CICO00I00,CICO,1,2031,1.0
REGION1,SSHYDMSN1,SSE1,1,2031,1.0
REGION1,TNHYDSPN1,TNPSF,1,2031,1.0
REGION1,TNHYDSPN1,TNE1,2,2031,0.83
REGION1,ATNGBACKSTOP,ATNG,1,2031,1.0
REGION1,BENGBACKSTOP,BENG,1,2031,1.0
REGION1,BGNGBACKSTOP,BGNG,1,2031,1.0
REGION1,CHNGBACKSTOP,CHNG,1,2031,1.0
REGION1,CYNGBACKSTOP,CYNG,1,2031,1.0
REGION1,CZNGBACKSTOP,CZNG,1,2031,1.0
REGION1,DENGBACKSTOP,DENG,1,2031,1.0
REGION1,DKNGBACKSTOP,DKNG,1,2031,1.0
REGION1,EENGBACKSTOP,EENG,1,2031,1.0
REGION1,GRNGBACKSTOP,GRNG,1,2031,1.0
REGION1,ESNGBACKSTOP,ESNG,1,2031,1.0
REGION1,FINGBACKSTOP,FING,1,2031,1.0
REGION1,FRNGBACKSTOP,FRNG,1,2031,1.0
REGION1,HRNGBACKSTOP,HRNG,1,2031,1.0
REGION1,HUNGBACKSTOP,HUNG,1,2031,1.0
REGION1,IENGBACKSTOP,IENG,1,2031,1.0
REGION1,ITNGBACKSTOP,ITNG,1,2031,1.0
REGION1,LTNGBACKSTOP,LTNG,1,2031,1.0
REGION1,LUNGBACKSTOP,LUNG,1,2031,1.0
REGION1,LVNGBACKSTOP,LVNG,1,2031,1.0
REGION1,MTNGBACKSTOP,MTNG,1,2031,1.0
REGION1,NLNGBACKSTOP,NLNG,1,2031,1.0
REGION1,NONGBACKSTOP,NONG,1,2031,1.0
REGION1,PLNGBACKSTOP,PLNG,1,2031,1.0
REGION1,PTNGBACKSTOP,PTNG,1,2031,1.0
REGION1,RONGBACKSTOP,RONG,1,2031,1.0
REGION1,SENGBACKSTOP,SENG,1,2031,1.0
REGION1,SINGBACKSTOP,SING,1,2031,1.0
REGION1,SKNGBACKSTOP,SKNG,1,2031,1.0
REGION1,UKNGBACKSTOP,UKNG,1,2031,1.0
REGION1,DZNGBACKSTOP,DZNG,1,2031,1.0
REGION1,AONGBACKSTOP,AONG,1,2031,1.0
REGION1,BJNGBACKSTOP,BJNG,1,2031,1.0
REGION1,BWNGBACKSTOP,BWNG,1,2031,1.0
REGION1,BFNGBACKSTOP,BFNG,1,2031,1.0
REGION1,BINGBACKSTOP,BING,1,2031,1.0
REGION1,CMNGBACKSTOP,CMNG,1,2031,1.0
REGION1,CFNGBACKSTOP,CFNG,1,2031,1.0
REGION1,TDNGBACKSTOP,TDNG,1,2031,1.0
REGION1,CINGBACKSTOP,CING,1,2031,1.0
REGION1,DJNGBACKSTOP,DJNG,1,2031,1.0
REGION1,CDNGBACKSTOP,CDNG,1,2031,1.0
REGION1,EGNGBACKSTOP,EGNG,1,2031,1.0
REGION1,GQNGBACKSTOP,GQNG,1,2031,1.0
REGION1,ERNGBACKSTOP,ERNG,1,2031,1.0
REGION1,SZNGBACKSTOP,SZNG,1,2031,1.0
REGION1,ETNGBACKSTOP,ETNG,1,2031,1.0
REGION1,GANGBACKSTOP,GANG,1,2031,1.0
REGION1,GMNGBACKSTOP,GMNG,1,2031,1.0
REGION1,GHNGBACKSTOP,GHNG,1,2031,1.0
REGION1,GNNGBACKSTOP,GNNG,1,2031,1.0
REGION1,GWNGBACKSTOP,GWNG,1,2031,1.0
REGION1,KENGBACKSTOP,KENG,1,2031,1.0
REGION1,LSNGBACKSTOP,LSNG,1,2031,1.0
REGION1,LRNGBACKSTOP,LRNG,1,2031,1.0
REGION1,LYNGBACKSTOP,LYNG,1,2031,1.0
REGION1,MWNGBACKSTOP,MWNG,1,2031,1.0
REGION1,MLNGBACKSTOP,MLNG,1,2031,1.0
REGION1,MRNGBACKSTOP,MRNG,1,2031,1.0
REGION1,MANGBACKSTOP,MANG,1,2031,1.0
REGION1,MZNGBACKSTOP,MZNG,1,2031,1.0
REGION1,NANGBACKSTOP,NANG,1,2031,1.0
REGION1,NENGBACKSTOP,NENG,1,2031,1.0
REGION1,NGNGBACKSTOP,NGNG,1,2031,1.0
REGION1,CGNGBACKSTOP,CGNG,1,2031,1.0
REGION1,RWNGBACKSTOP,RWNG,1,2031,1.0
REGION1,SNNGBACKSTOP,SNNG,1,2031,1.0
REGION1,SLNGBACKSTOP,SLNG,1,2031,1.0
REGION1,SONGBACKSTOP,SONG,1,2031,1.0
REGION1,ZANGBACKSTOP,ZANG,1,2031,1.0
REGION1,SSNGBACKSTOP,SSNG,1,2031,1.0
REGION1,SDNGBACKSTOP,SDNG,1,2031,1.0
REGION1,TZNGBACKSTOP,TZNG,1,2031,1.0
REGION1,TGNGBACKSTOP,TGNG,1,2031,1.0
REGION1,TNNGBACKSTOP,TNNG,1,2031,1.0
REGION1,UGNGBACKSTOP,UGNG,1,2031,1.0
REGION1,ZMNGBACKSTOP,ZMNG,1,2031,1.0
REGION1,ZWNGBACKSTOP,ZWNG,1,2031,1.0
REGION1,ATCO2BACKSTOP,ATE1,1,2031,1.0
REGION1,BECO2BACKSTOP,BEE1,1,2031,1.0
REGION1,BGCO2BACKSTOP,BGE1,1,2031,1.0
REGION1,CHCO2BACKSTOP,CHE1,1,2031,1.0
REGION1,CYCO2BACKSTOP,CYE1,1,2031,1.0
REGION1,CZCO2BACKSTOP,CZE1,1,2031,1.0
REGION1,DECO2BACKSTOP,DEE1,1,2031,1.0
REGION1,DKCO2BACKSTOP,DKE1,1,2031,1.0
REGION1,EECO2BACKSTOP,EEE1,1,2031,1.0
REGION1,GRCO2BACKSTOP,GRE1,1,2031,1.0
REGION1,ESCO2BACKSTOP,ESE1,1,2031,1.0
REGION1,FICO2BACKSTOP,FIE1,1,2031,1.0
REGION1,FRCO2BACKSTOP,FRE1,1,2031,1.0
REGION1,HRCO2BACKSTOP,HRE1,1,2031,1.0
REGION1,HUCO2BACKSTOP,HUE1,1,2031,1.0
REGION1,IECO2BACKSTOP,IEE1,1,2031,1.0
REGION1,ITCO2BACKSTOP,ITE1,1,2031,1.0
REGION1,LTCO2BACKSTOP,LTE1,1,2031,1.0
REGION1,LUCO2BACKSTOP,LUE1,1,2031,1.0
REGION1,LVCO2BACKSTOP,LVE1,1,2031,1.0
REGION1,MTCO2BACKSTOP,MTE1,1,2031,1.0
REGION1,NLCO2BACKSTOP,NLE1,1,2031,1.0
REGION1,NOCO2BACKSTOP,NOE1,1,2031,1.0
REGION1,PLCO2BACKSTOP,PLE1,1,2031,1.0
REGION1,PTCO2BACKSTOP,PTE1,1,2031,1.0
REGION1,ROCO2BACKSTOP,ROE1,1,2031,1.0
REGION1,SECO2BACKSTOP,SEE1,1,2031,1.0
REGION1,SICO2BACKSTOP,SIE1,1,2031,1.0
REGION1,SKCO2BACKSTOP,SKE1,1,2031,1.0
REGION1,UKCO2BACKSTOP,UKE1,1,2031,1.0
REGION1,DZCO2BACKSTOP,DZE1,1,2031,1.0
REGION1,AOCO2BACKSTOP,AOE1,1,2031,1.0
REGION1,BJCO2BACKSTOP,BJE1,1,2031,1.0
REGION1,BWCO2BACKSTOP,BWE1,1,2031,1.0
REGION1,BFCO2BACKSTOP,BFE1,1,2031,1.0
REGION1,BICO2BACKSTOP,BIE1,1,2031,1.0
REGION1,CMCO2BACKSTOP,CME1,1,2031,1.0
REGION1,CFCO2BACKSTOP,CFE1,1,2031,1.0
REGION1,TDCO2BACKSTOP,TDE1,1,2031,1.0
REGION1,CICO2BACKSTOP,CIE1,1,2031,1.0
REGION1,DJCO2BACKSTOP,DJE1,1,2031,1.0
REGION1,CDCO2BACKSTOP,CDE1,1,2031,1.0
REGION1,EGCO2BACKSTOP,EGE1,1,2031,1.0
REGION1,GQCO2BACKSTOP,GQE1,1,2031,1.0
REGION1,ERCO2BACKSTOP,ERE1,1,2031,1.0
REGION1,SZCO2BACKSTOP,SZE1,1,2031,1.0
REGION1,ETCO2BACKSTOP,ETE1,1,2031,1.0
REGION1,GACO2BACKSTOP,GAE1,1,2031,1.0
REGION1,GMCO2BACKSTOP,GME1,1,2031,1.0
REGION1,GHCO2BACKSTOP,GHE1,1,2031,1.0
REGION1,GNCO2BACKSTOP,GNE1,1,2031,1.0
REGION1,GWCO2BACKSTOP,GWE1,1,2031,1.0
REGION1,KECO2BACKSTOP,KEE1,1,2031,1.0
REGION1,LSCO2BACKSTOP,LSE1,1,2031,1.0
REGION1,LRCO2BACKSTOP,LRE1,1,2031,1.0
REGION1,LYCO2BACKSTOP,LYE1,1,2031,1.0
REGION1,MWCO2BACKSTOP,MWE1,1,2031,1.0
REGION1,MLCO2BACKSTOP,MLE1,1,2031,1.0
REGION1,MRCO2BACKSTOP,MRE1,1,2031,1.0
REGION1,MACO2BACKSTOP,MAE1,1,2031,1.0
REGION1,MZCO2BACKSTOP,MZE1,1,2031,1.0
REGION1,NACO2BACKSTOP,NAE1,1,2031,1.0
REGION1,NECO2BACKSTOP,NEE1,1,2031,1.0
REGION1,NGCO2BACKSTOP,NGE1,1,2031,1.0
REGION1,CGCO2BACKSTOP,CGE1,1,2031,1.0
REGION1,RWCO2BACKSTOP,RWE1,1,2031,1.0
REGION1,SNCO2BACKSTOP,SNE1,1,2031,1.0
REGION1,SLCO2BACKSTOP,SLE1,1,2031,1.0
REGION1,SOCO2BACKSTOP,SOE1,1,2031,1.0
REGION1,ZACO2BACKSTOP,ZAE1,1,2031,1.0
REGION1,SSCO2BACKSTOP,SSE1,1,2031,1.0
REGION1,SDCO2BACKSTOP,SDE1,1,2031,1.0
REGION1,TZCO2BACKSTOP,TZE1,1,2031,1.0
REGION1,TGCO2BACKSTOP,TGE1,1,2031,1.0
REGION1,TNCO2BACKSTOP,TNE1,1,2031,1.0
REGION1,UGCO2BACKSTOP,UGE1,1,2031,1.0
REGION1,ZMCO2BACKSTOP,ZME1,1,2031,1.0
REGION1,ZWCO2BACKSTOP,ZWE1,1,2031,1.0
REGION1,ATELCZPH1,ATE1,2,2031,0.95
REGION1,ATELDEPH1,ATE1,2,2031,0.95
REGION1,ATELHUPH1,ATE1,2,2031,0.95
REGION1,ATELITPH1,ATE1,2,2031,0.95
REGION1,ATELSIPH1,ATE1,2,2031,0.95
REGION1,ATELCHPH1,ATE1,2,2031,0.95
REGION1,BEELFRPH1,BEE1,2,2031,0.95
REGION1,BEELDEPH1,BEE1,2,2031,0.95
REGION1,BEELLUPH1,BEE1,2,2031,0.95
REGION1,BEELNLPH1,BEE1,2,2031,0.95
REGION1,BEELUKPH1,BEE1,2,2031,0.95
REGION1,BGELGRPH1,BGE1,2,2031,0.95
REGION1,BGELROPH1,BGE1,2,2031,0.95
REGION1,CZELDEPH1,CZE1,2,2031,0.95
REGION1,CZELPLPH1,CZE1,2,2031,0.95
REGION1,CZELSKPH1,CZE1,2,2031,0.95
REGION1,HRELHUPH1,HRE1,2,2031,0.95
REGION1,HRELSIPH1,HRE1,2,2031,0.95
REGION1,DKELNLPH1,DKE1,2,2031,0.95
REGION1,DKELNOPH1,DKE1,2,2031,0.95
REGION1,DKELSEPH1,DKE1,2,2031,0.95
REGION1,DKELUKPH1,DKE1,2,2031,0.95
REGION1,EEELFIPH1,EEE1,2,2031,0.95
REGION1,EEELLVPH1,EEE1,2,2031,0.95
REGION1,FIELNOPH1,FIE1,2,2031,0.95
REGION1,FIELSEPH1,FIE1,2,2031,0.95
REGION1,FRELITPH1,FRE1,2,2031,0.95
REGION1,FRELLUPH1,FRE1,2,2031,0.95
REGION1,FRELUKPH1,FRE1,2,2031,0.95
REGION1,DEELDKPH1,DEE1,2,2031,0.95
REGION1,DEELFRPH1,DEE1,2,2031,0.95
REGION1,DEELLUPH1,DEE1,2,2031,0.95
REGION1,DEELNLPH1,DEE1,2,2031,0.95
REGION1,DEELNOPH1,DEE1,2,2031,0.95
REGION1,DEELPLPH1,DEE1,2,2031,0.95
REGION1,DEELSEPH1,DEE1,2,2031,0.95
REGION1,DEELUKPH1,DEE1,2,2031,0.95
REGION1,HUELROPH1,HUE1,2,2031,0.95
REGION1,HUELSKPH1,HUE1,2,2031,0.95
REGION1,HUELSIPH1,HUE1,2,2031,0.95
REGION1,IEELUKPH1,IEE1,2,2031,0.95
REGION1,ITELMTPH1,ITE1,2,2031,0.95
REGION1,ITELSIPH1,ITE1,2,2031,0.95
REGION1,LTELLVPH1,LTE1,2,2031,0.95
REGION1,LTELPLPH1,LTE1,2,2031,0.95
REGION1,LTELSEPH1,LTE1,2,2031,0.95
REGION1,NLELNOPH1,NLE1,2,2031,0.95
REGION1,NLELUKPH1,NLE1,2,2031,0.95
REGION1,NOELSEPH1,NOE1,2,2031,0.95
REGION1,NOELUKPH1,NOE1,2,2031,0.95
REGION1,PLELSKPH1,PLE1,2,2031,0.95
REGION1,PLELSEPH1,PLE1,2,2031,0.95
REGION1,ESELFRPH1,ESE1,2,2031,0.95
REGION1,ESELPTPH1,ESE1,2,2031,0.95
REGION1,CHELFRPH1,CHE1,2,2031,0.95
REGION1,CHELDEPH1,CHE1,2,2031,0.95
REGION1,CHELITPH1,CHE1,2,2031,0.95
REGION1,GRELITPH1,GRE1,2,2031,0.95
REGION1,BGELMKPH1,BGE1,2,2031,0.95
REGION1,BGELRSPH1,BGE1,2,2031,0.95
REGION1,BGELTRPH1,BGE1,2,2031,0.95
REGION1,HRELBAPH1,HRE1,2,2031,0.95
REGION1,HRELRSPH1,HRE1,2,2031,0.95
REGION1,EEELRUPH1,EEE1,2,2031,0.95
REGION1,GRELALPH1,GRE1,2,2031,0.95
REGION1,GRELTRPH1,GRE1,2,2031,0.95
REGION1,HUELRSPH1,HUE1,2,2031,0.95
REGION1,HUELUAPH1,HUE1,2,2031,0.95
REGION1,ITELMEPH1,ITE1,2,2031,0.95
REGION1,LVELRUPH1,LVE1,2,2031,0.95
REGION1,LTELBYPH1,LTE1,2,2031,0.95
REGION1,LTELRUPH1,LTE1,2,2031,0.95
REGION1,PLELUAPH1,PLE1,2,2031,0.95
REGION1,ROELMDPH1,ROE1,2,2031,0.95
REGION1,ROELRSPH1,ROE1,2,2031,0.95
REGION1,ROELUAPH1,ROE1,2,2031,0.95
REGION1,SKELUAPH1,SKE1,2,2031,0.95
REGION1,GRELMKPH1,GRE1,2,2031,0.95
REGION1,ESELMAPH1,ESE1,2,2031,0.95
REGION1,CYELILPH1,CYE1,2,2031,0.95
REGION1,SEELLVPH1,SEE1,2,2031,0.95
REGION1,BEELDKPH1,BEE1,2,2031,0.95
REGION1,ITELTNPH1,ITE1,2,2031,0.95
REGION1,GRELEGPH1,GRE1,2,2031,0.95
REGION1,ITELDZPH1,ITE1,2,2031,0.95
REGION1,MTELTNPH1,MTE1,2,2031,0.95
REGION1,ROELGEPH1,ROE1,2,2031,0.95
REGION1,ESELITPH1,ESE1,2,2031,0.95
REGION1,DEELLVPH1,DEE1,2,2031,0.95
REGION1,GRELDEPH1,GRE1,2,2031,0.95
REGION1,ITELSAPH1,ITE1,2,2031,0.95
REGION1,UKELMAPH1,UKE1,2,2031,0.95
REGION1,DEELMAPH1,DEE1,2,2031,0.95
REGION1,BIELRWPH1,BIE1,2,2031,0.95
REGION1,BWELZAPH1,BWE1,2,2031,0.95
REGION1,CDELBIPH1,CDE1,2,2031,0.95
REGION1,CDELCGPH1,CDE1,2,2031,0.95
REGION1,CDELRWPH1,CDE1,2,2031,0.95
REGION1,CDELZMPH1,CDE1,2,2031,0.95
REGION1,CIELBFPH1,CIE1,2,2031,0.95
REGION1,EGELJOPH1,EGE1,2,2031,0.95
REGION1,EGELSDPH1,EGE1,2,2031,0.95
REGION1,ETELDJPH1,ETE1,2,2031,0.95
REGION1,ETELSDPH1,ETE1,2,2031,0.95
REGION1,GHELCIPH1,GHE1,2,2031,0.95
REGION1,GHELTGPH1,GHE1,2,2031,0.95
REGION1,KEELTZPH1,KEE1,2,2031,0.95
REGION1,LSELZAPH1,LSE1,2,2031,0.95
REGION1,LYELEGPH1,LYE1,2,2031,0.95
REGION1,MAELDZPH1,MAE1,2,2031,0.95
REGION1,MZELSZPH1,MZE1,2,2031,0.95
REGION1,MZELZAPH1,MZE1,2,2031,0.95
REGION1,MZELZWPH1,MZE1,2,2031,0.95
REGION1,NGELBJPH1,NGE1,2,2031,0.95
REGION1,NGELNEPH1,NGE1,2,2031,0.95
REGION1,NAELZAPH1,NAE1,2,2031,0.95
REGION1,RWELBIPH1,RWE1,2,2031,0.95
REGION1,SNELMLPH1,SNE1,2,2031,0.95
REGION1,TGELBJPH1,TGE1,2,2031,0.95
REGION1,TNELDZPH1,TNE1,2,2031,0.95
REGION1,TZELUGPH1,TZE1,2,2031,0.95
REGION1,UGELKEPH1,UGE1,2,2031,0.95
REGION1,UGELRWPH1,UGE1,2,2031,0.95
REGION1,UGELTZPH1,UGE1,2,2031,0.95
REGION1,ZAELSZPH1,ZAE1,2,2031,0.95
REGION1,ZAELZWPH1,ZAE1,2,2031,0.95
REGION1,ZMELZWPH1,ZME1,2,2031,0.95
REGION1,AOELBWPH1,AOE1,2,2031,0.95
REGION1,AOELCDPH1,AOE1,2,2031,0.95
REGION1,AOELNAPH1,AOE1,2,2031,0.95
REGION1,BFELMLPH1,BFE1,2,2031,0.95
REGION1,BWELNAPH1,BWE1,2,2031,0.95
REGION1,CDELNAPH1,CDE1,2,2031,0.95
REGION1,CDELZAPH1,CDE1,2,2031,0.95
REGION1,CGELGAPH1,CGE1,2,2031,0.95
REGION1,CMELTDPH1,CME1,2,2031,0.95
REGION1,ETELKEPH1,ETE1,2,2031,0.95
REGION1,GAELGQPH1,GAE1,2,2031,0.95
REGION1,GHELBFPH1,GHE1,2,2031,0.95
REGION1,GMELGWPH1,GME1,2,2031,0.95
REGION1,GQELCMPH1,GQE1,2,2031,0.95
REGION1,GWELGNPH1,GWE1,2,2031,0.95
REGION1,LRELGNPH1,LRE1,2,2031,0.95
REGION1,LRELSLPH1,LRE1,2,2031,0.95
REGION1,MLELCIPH1,MLE1,2,2031,0.95
REGION1,MWELMZPH1,MWE1,2,2031,0.95
REGION1,MWELZMPH1,MWE1,2,2031,0.95
REGION1,NAELZWPH1,NAE1,2,2031,0.95
REGION1,NEELBFPH1,NEE1,2,2031,0.95
REGION1,NEELBJPH1,NEE1,2,2031,0.95
REGION1,NEELTGPH1,NEE1,2,2031,0.95
REGION1,SLELGNPH1,SLE1,2,2031,0.95
REGION1,SNELGMPH1,SNE1,2,2031,0.95
REGION1,SNELGNPH1,SNE1,2,2031,0.95
REGION1,TGELGHPH1,TGE1,2,2031,0.95
REGION1,TZELZMPH1,TZE1,2,2031,0.95
REGION1,CIELLRPH1,CIE1,2,2031,0.95
REGION1,GNELMLPH1,GNE1,2,2031,0.95
REGION1,AOELZMPH1,AOE1,2,2031,0.95
REGION1,BFELBJPH1,BFE1,2,2031,0.95
REGION1,BFELTGPH1,BFE1,2,2031,0.95
REGION1,BIELTZPH1,BIE1,2,2031,0.95
REGION1,BJELGHPH1,BJE1,2,2031,0.95
REGION1,BWELZMPH1,BWE1,2,2031,0.95
REGION1,CDELCFPH1,CDE1,2,2031,0.95
REGION1,CDELSDPH1,CDE1,2,2031,0.95
REGION1,CDELTZPH1,CDE1,2,2031,0.95
REGION1,CDELUGPH1,CDE1,2,2031,0.95
REGION1,CFELCGPH1,CFE1,2,2031,0.95
REGION1,CFELCMPH1,CFE1,2,2031,0.95
REGION1,CFELSDPH1,CFE1,2,2031,0.95
REGION1,CFELTDPH1,CFE1,2,2031,0.95
REGION1,CGELCMPH1,CGE1,2,2031,0.95
REGION1,CIELGNPH1,CIE1,2,2031,0.95
REGION1,CMELGAPH1,CME1,2,2031,0.95
REGION1,CMELNGPH1,CME1,2,2031,0.95
REGION1,DJELERPH1,DJE1,2,2031,0.95
REGION1,DJELSOPH1,DJE1,2,2031,0.95
REGION1,DZELLYPH1,DZE1,2,2031,0.95
REGION1,DZELMLPH1,DZE1,2,2031,0.95
REGION1,DZELMRPH1,DZE1,2,2031,0.95
REGION1,DZELNEPH1,DZE1,2,2031,0.95
REGION1,ETELERPH1,ETE1,2,2031,0.95
REGION1,ETELSOPH1,ETE1,2,2031,0.95
REGION1,GWELSNPH1,GWE1,2,2031,0.95
REGION1,KEELSDPH1,KEE1,2,2031,0.95
REGION1,KEELSOPH1,KEE1,2,2031,0.95
REGION1,LYELNEPH1,LYE1,2,2031,0.95
REGION1,LYELSDPH1,LYE1,2,2031,0.95
REGION1,LYELTDPH1,LYE1,2,2031,0.95
REGION1,LYELTNPH1,LYE1,2,2031,0.95
REGION1,MLELMRPH1,MLE1,2,2031,0.95
REGION1,MLELNEPH1,MLE1,2,2031,0.95
REGION1,MRELSNPH1,MRE1,2,2031,0.95
REGION1,MWELTZPH1,MWE1,2,2031,0.95
REGION1,MZELTZPH1,MZE1,2,2031,0.95
REGION1,MZELZMPH1,MZE1,2,2031,0.95
REGION1,NEELTDPH1,NEE1,2,2031,0.95
REGION1,NGELTDPH1,NGE1,2,2031,0.95
REGION1,RWELTZPH1,RWE1,2,2031,0.95
REGION1,SDELERPH1,SDE1,2,2031,0.95
REGION1,SDELTDPH1,SDE1,2,2031,0.95
REGION1,SDELUGPH1,SDE1,2,2031,0.95
REGION1,ATELCZPH1,CZE1,1,2031,0.95
REGION1,ATELDEPH1,DEE1,1,2031,0.95
REGION1,ATELHUPH1,HUE1,1,2031,0.95
REGION1,ATELITPH1,ITE1,1,2031,0.95
REGION1,ATELSIPH1,SIE1,1,2031,0.95
REGION1,ATELCHPH1,CHE1,1,2031,0.95
REGION1,BEELFRPH1,FRE1,1,2031,0.95
REGION1,BEELDEPH1,DEE1,1,2031,0.95
REGION1,BEELLUPH1,LUE1,1,2031,0.95
REGION1,BEELNLPH1,NLE1,1,2031,0.95
REGION1,BEELUKPH1,UKE1,1,2031,0.95
REGION1,BGELGRPH1,GRE1,1,2031,0.95
REGION1,BGELROPH1,ROE1,1,2031,0.95
REGION1,CZELDEPH1,DEE1,1,2031,0.95
REGION1,CZELPLPH1,PLE1,1,2031,0.95
REGION1,CZELSKPH1,SKE1,1,2031,0.95
REGION1,HRELHUPH1,HUE1,1,2031,0.95
REGION1,HRELSIPH1,SIE1,1,2031,0.95
REGION1,DKELNLPH1,NLE1,1,2031,0.95
REGION1,DKELNOPH1,NOE1,1,2031,0.95
REGION1,DKELSEPH1,SEE1,1,2031,0.95
REGION1,DKELUKPH1,UKE1,1,2031,0.95
REGION1,EEELFIPH1,FIE1,1,2031,0.95
REGION1,EEELLVPH1,LVE1,1,2031,0.95
REGION1,FIELNOPH1,NOE1,1,2031,0.95
REGION1,FIELSEPH1,SEE1,1,2031,0.95
REGION1,FRELITPH1,ITE1,1,2031,0.95
REGION1,FRELLUPH1,LUE1,1,2031,0.95
REGION1,FRELUKPH1,UKE1,1,2031,0.95
REGION1,DEELDKPH1,DKE1,1,2031,0.95
REGION1,DEELFRPH1,FRE1,1,2031,0.95
REGION1,DEELLUPH1,LUE1,1,2031,0.95
REGION1,DEELNLPH1,NLE1,1,2031,0.95
REGION1,DEELNOPH1,NOE1,1,2031,0.95
REGION1,DEELPLPH1,PLE1,1,2031,0.95
REGION1,DEELSEPH1,SEE1,1,2031,0.95
REGION1,DEELUKPH1,UKE1,1,2031,0.95
REGION1,HUELROPH1,ROE1,1,2031,0.95
REGION1,HUELSKPH1,SKE1,1,2031,0.95
