REGION,FUEL,YEAR,VALUE
REGION1,BWE3,2052,48.989
REGION1,BFE3,2052,32.965
REGION1,BIE3,2052,5.868
REGION1,CME3,2052,67.851
REGION1,CFE3,2052,0.89
REGION1,TDE3,2052,2.323
REGION1,CDE3,2052,349.425
REGION1,CIE3,2052,117.588
REGION1,DJE3,2052,11.589
REGION1,EGE3,2052,3317.477
REGION1,GQE3,2052,13.664
REGION1,ERE3,2052,5.819
REGION1,ETE3,2052,340.768
REGION1,GAE3,2052,21.324
REGION1,GME3,2052,4.69
REGION1,GHE3,2052,214.309
REGION1,GNE3,2052,33.713
REGION1,GWE3,2052,2.141
REGION1,KEE3,2052,184.356
REGION1,LSE3,2052,10.618
REGION1,LRE3,2052,3.908
REGION1,LYE3,2052,286.211
REGION1,MWE3,2052,21.306
REGION1,MLE3,2052,39.525
REGION1,MRE3,2052,20.595
REGION1,MAE3,2052,604.882
REGION1,MZE3,2052,127.281
REGION1,NAE3,2052,40.163
REGION1,NEE3,2052,17.06
REGION1,NGE3,2052,483.336
REGION1,CGE3,2052,17.0
REGION1,RWE3,2052,16.422
REGION1,SNE3,2052,83.059
REGION1,SLE3,2052,4.18
REGION1,SOE3,2052,8.827
REGION1,ZAE3,2052,1553.429
REGION1,SSE3,2052,9.123
REGION1,SDE3,2052,235.429
REGION1,SZE3,2052,16.893
REGION1,TZE3,2052,77.626
REGION1,TGE3,2052,21.139
REGION1,TNE3,2052,333.742
REGION1,UGE3,2052,70.027
REGION1,ZME3,2052,170.996
REGION1,ZWE3,2052,114.423
REGION1,ATE3,2053,462.966
REGION1,BEE3,2053,554.964
REGION1,BGE3,2053,186.283
REGION1,HRE3,2053,98.509
REGION1,CYE3,2053,29.463
REGION1,CZE3,2053,355.548
REGION1,DKE3,2053,221.85
REGION1,EEE3,2053,51.77
REGION1,FIE3,2053,557.209
REGION1,FRE3,2053,3006.164
REGION1,DEE3,2053,3463.178
REGION1,GRE3,2053,348.88
REGION1,HUE3,2053,250.725
REGION1,IEE3,2053,223.038
REGION1,ITE3,2053,2080.376
REGION1,LVE3,2053,46.845
REGION1,LTE3,2053,77.295
REGION1,LUE3,2053,44.531
REGION1,MTE3,2053,19.526
REGION1,NLE3,2053,752.344
REGION1,NOE3,2053,927.873
REGION1,PLE3,2053,857.89
REGION1,PTE3,2053,352.765
REGION1,ROE3,2053,259.119
REGION1,SKE3,2053,138.685
REGION1,SIE3,2053,79.08
REGION1,ESE3,2053,1626.431
REGION1,SEE3,2053,889.952
REGION1,CHE3,2053,476.405
REGION1,UKE3,2053,2445.955
REGION1,DZE3,2053,1124.894
REGION1,AOE3,2053,234.388
REGION1,BJE3,2053,18.114
REGION1,BWE3,2053,48.989
REGION1,BFE3,2053,32.965
REGION1,BIE3,2053,5.868
REGION1,CME3,2053,67.851
REGION1,CFE3,2053,0.89
REGION1,TDE3,2053,2.323
REGION1,CDE3,2053,349.425
REGION1,CIE3,2053,117.588
REGION1,DJE3,2053,11.589
REGION1,EGE3,2053,3317.477
REGION1,GQE3,2053,13.664
REGION1,ERE3,2053,5.819
REGION1,ETE3,2053,340.768
REGION1,GAE3,2053,21.324
REGION1,GME3,2053,4.69
REGION1,GHE3,2053,214.309
REGION1,GNE3,2053,33.713
REGION1,GWE3,2053,2.141
REGION1,KEE3,2053,184.356
REGION1,LSE3,2053,10.618
REGION1,LRE3,2053,3.908
REGION1,LYE3,2053,286.211
REGION1,MWE3,2053,21.306
REGION1,MLE3,2053,39.525
REGION1,MRE3,2053,20.595
REGION1,MAE3,2053,604.882
REGION1,MZE3,2053,127.281
REGION1,NAE3,2053,40.163
REGION1,NEE3,2053,17.06
REGION1,NGE3,2053,483.336
REGION1,CGE3,2053,17.0
REGION1,RWE3,2053,16.422
REGION1,SNE3,2053,83.059
REGION1,SLE3,2053,4.18
REGION1,SOE3,2053,8.827
REGION1,ZAE3,2053,1553.429
REGION1,SSE3,2053,9.123
REGION1,SDE3,2053,235.429
REGION1,SZE3,2053,16.893
REGION1,TZE3,2053,77.626
REGION1,TGE3,2053,21.139
REGION1,TNE3,2053,333.742
REGION1,UGE3,2053,70.027
REGION1,ZME3,2053,170.996
REGION1,ZWE3,2053,114.423
REGION1,ATE3,2054,462.966
REGION1,BEE3,2054,554.964
REGION1,BGE3,2054,186.283
REGION1,HRE3,2054,98.509
REGION1,CYE3,2054,29.463
REGION1,CZE3,2054,355.548
REGION1,DKE3,2054,221.85
REGION1,EEE3,2054,51.77
REGION1,FIE3,2054,557.209
REGION1,FRE3,2054,3006.164
REGION1,DEE3,2054,3463.178
REGION1,GRE3,2054,348.88
REGION1,HUE3,2054,250.725
REGION1,IEE3,2054,223.038
REGION1,ITE3,2054,2080.376
REGION1,LVE3,2054,46.845
REGION1,LTE3,2054,77.295
REGION1,LUE3,2054,44.531
REGION1,MTE3,2054,19.526
REGION1,NLE3,2054,752.344
REGION1,NOE3,2054,927.873
REGION1,PLE3,2054,857.89
REGION1,PTE3,2054,352.765
REGION1,ROE3,2054,259.119
REGION1,SKE3,2054,138.685
REGION1,SIE3,2054,79.08
REGION1,ESE3,2054,1626.431
REGION1,SEE3,2054,889.952
REGION1,CHE3,2054,476.405
REGION1,UKE3,2054,2445.955
REGION1,DZE3,2054,1124.894
REGION1,AOE3,2054,234.388
REGION1,BJE3,2054,18.114
REGION1,BWE3,2054,48.989
REGION1,BFE3,2054,32.965
REGION1,BIE3,2054,5.868
REGION1,CME3,2054,67.851
REGION1,CFE3,2054,0.89
REGION1,TDE3,2054,2.323
REGION1,CDE3,2054,349.425
REGION1,CIE3,2054,117.588
REGION1,DJE3,2054,11.589
REGION1,EGE3,2054,3317.477
REGION1,GQE3,2054,13.664
REGION1,ERE3,2054,5.819
REGION1,ETE3,2054,340.768
REGION1,GAE3,2054,21.324
REGION1,GME3,2054,4.69
REGION1,GHE3,2054,214.309
REGION1,GNE3,2054,33.713
REGION1,GWE3,2054,2.141
REGION1,KEE3,2054,184.356
REGION1,LSE3,2054,10.618
REGION1,LRE3,2054,3.908
REGION1,LYE3,2054,286.211
REGION1,MWE3,2054,21.306
REGION1,MLE3,2054,39.525
REGION1,MRE3,2054,20.595
REGION1,MAE3,2054,604.882
REGION1,MZE3,2054,127.281
REGION1,NAE3,2054,40.163
REGION1,NEE3,2054,17.06
REGION1,NGE3,2054,483.336
REGION1,CGE3,2054,17.0
REGION1,RWE3,2054,16.422
REGION1,SNE3,2054,83.059
REGION1,SLE3,2054,4.18
REGION1,SOE3,2054,8.827
REGION1,ZAE3,2054,1553.429
REGION1,SSE3,2054,9.123
REGION1,SDE3,2054,235.429
REGION1,SZE3,2054,16.893
REGION1,TZE3,2054,77.626
REGION1,TGE3,2054,21.139
REGION1,TNE3,2054,333.742
REGION1,UGE3,2054,70.027
REGION1,ZME3,2054,170.996
REGION1,ZWE3,2054,114.423
REGION1,ATE3,2055,462.966
REGION1,BEE3,2055,554.964
REGION1,BGE3,2055,186.283
REGION1,HRE3,2055,98.509
REGION1,CYE3,2055,29.463
REGION1,CZE3,2055,355.548
REGION1,DKE3,2055,221.85
REGION1,EEE3,2055,51.77
REGION1,FIE3,2055,557.209
REGION1,FRE3,2055,3006.164
REGION1,DEE3,2055,3463.178
REGION1,GRE3,2055,348.88
REGION1,HUE3,2055,250.725
REGION1,IEE3,2055,223.038
REGION1,ITE3,2055,2080.376
REGION1,LVE3,2055,46.845
REGION1,LTE3,2055,77.295
REGION1,LUE3,2055,44.531
REGION1,MTE3,2055,19.526
REGION1,NLE3,2055,752.344
REGION1,NOE3,2055,927.873
REGION1,PLE3,2055,857.89
REGION1,PTE3,2055,352.765
REGION1,ROE3,2055,259.119
REGION1,SKE3,2055,138.685
REGION1,SIE3,2055,79.08
REGION1,ESE3,2055,1626.431
REGION1,SEE3,2055,889.952
REGION1,CHE3,2055,476.405
REGION1,UKE3,2055,2445.955
REGION1,DZE3,2055,1124.894
REGION1,AOE3,2055,234.388
REGION1,BJE3,2055,18.114
REGION1,BWE3,2055,48.989
REGION1,BFE3,2055,32.965
REGION1,BIE3,2055,5.868
REGION1,CME3,2055,67.851
REGION1,CFE3,2055,0.89
REGION1,TDE3,2055,2.323
REGION1,CDE3,2055,349.425
REGION1,CIE3,2055,117.588
REGION1,DJE3,2055,11.589
REGION1,EGE3,2055,3317.477
REGION1,GQE3,2055,13.664
REGION1,ERE3,2055,5.819
REGION1,ETE3,2055,340.768
REGION1,GAE3,2055,21.324
REGION1,GME3,2055,4.69
REGION1,GHE3,2055,214.309
REGION1,GNE3,2055,33.713
REGION1,GWE3,2055,2.141
REGION1,KEE3,2055,184.356
REGION1,LSE3,2055,10.618
REGION1,LRE3,2055,3.908
REGION1,LYE3,2055,286.211
REGION1,MWE3,2055,21.306
REGION1,MLE3,2055,39.525
REGION1,MRE3,2055,20.595
REGION1,MAE3,2055,604.882
REGION1,MZE3,2055,127.281
REGION1,NAE3,2055,40.163
REGION1,NEE3,2055,17.06
REGION1,NGE3,2055,483.336
REGION1,CGE3,2055,17.0
REGION1,RWE3,2055,16.422
REGION1,SNE3,2055,83.059
REGION1,SLE3,2055,4.18
REGION1,SOE3,2055,8.827
REGION1,ZAE3,2055,1553.429
REGION1,SSE3,2055,9.123
REGION1,SDE3,2055,235.429
REGION1,SZE3,2055,16.893
REGION1,TZE3,2055,77.626
REGION1,TGE3,2055,21.139
REGION1,TNE3,2055,333.742
REGION1,UGE3,2055,70.027
REGION1,ZME3,2055,170.996
REGION1,ZWE3,2055,114.423
