REGION,FUEL,YEAR,VALUE
REGION1,BIE1,2031,1.0
REGION1,CME1,2031,1.0
REGION1,CFE1,2031,1.0
REGION1,TDE1,2031,1.0
REGION1,CIE1,2031,1.0
REGION1,DJE1,2031,1.0
REGION1,CDE1,2031,1.0
REGION1,EGE1,2031,1.0
REGION1,GQE1,2031,1.0
REGION1,ERE1,2031,1.0
REGION1,SZE1,2031,1.0
REGION1,ETE1,2031,1.0
REGION1,GAE1,2031,1.0
REGION1,GME1,2031,1.0
REGION1,GHE1,2031,1.0
REGION1,GNE1,2031,1.0
REGION1,GWE1,2031,1.0
REGION1,KEE1,2031,1.0
REGION1,LSE1,2031,1.0
REGION1,LRE1,2031,1.0
REGION1,LYE1,2031,1.0
REGION1,MWE1,2031,1.0
REGION1,MLE1,2031,1.0
REGION1,MRE1,2031,1.0
REGION1,MAE1,2031,1.0
REGION1,MZE1,2031,1.0
REGION1,NAE1,2031,1.0
REGION1,NEE1,2031,1.0
REGION1,NGE1,2031,1.0
REGION1,CGE1,2031,1.0
REGION1,RWE1,2031,1.0
REGION1,SNE1,2031,1.0
REGION1,SLE1,2031,1.0
REGION1,SOE1,2031,1.0
REGION1,ZAE1,2031,1.0
REGION1,SSE1,2031,1.0
REGION1,SDE1,2031,1.0
REGION1,TZE1,2031,1.0
REGION1,TGE1,2031,1.0
REGION1,TNE1,2031,1.0
REGION1,UGE1,2031,1.0
REGION1,ZME1,2031,1.0
REGION1,ZWE1,2031,1.0
REGION1,ATE1,2032,1.0
REGION1,BEE1,2032,1.0
REGION1,BGE1,2032,1.0
REGION1,CHE1,2032,1.0
REGION1,CYE1,2032,1.0
REGION1,CZE1,2032,1.0
REGION1,DEE1,2032,1.0
REGION1,DKE1,2032,1.0
REGION1,EEE1,2032,1.0
REGION1,ESE1,2032,1.0
REGION1,FIE1,2032,1.0
REGION1,FRE1,2032,1.0
REGION1,GRE1,2032,1.0
REGION1,HRE1,2032,1.0
REGION1,HUE1,2032,1.0
REGION1,IEE1,2032,1.0
REGION1,ITE1,2032,1.0
REGION1,LTE1,2032,1.0
REGION1,LUE1,2032,1.0
REGION1,LVE1,2032,1.0
REGION1,MTE1,2032,1.0
REGION1,NLE1,2032,1.0
REGION1,NOE1,2032,1.0
REGION1,PLE1,2032,1.0
REGION1,PTE1,2032,1.0
REGION1,ROE1,2032,1.0
REGION1,SEE1,2032,1.0
REGION1,SIE1,2032,1.0
REGION1,SKE1,2032,1.0
REGION1,UKE1,2032,1.0
REGION1,DZE1,2032,1.0
REGION1,AOE1,2032,1.0
REGION1,BJE1,2032,1.0
REGION1,BWE1,2032,1.0
REGION1,BFE1,2032,1.0
REGION1,BIE1,2032,1.0
REGION1,CME1,2032,1.0
REGION1,CFE1,2032,1.0
REGION1,TDE1,2032,1.0
REGION1,CIE1,2032,1.0
REGION1,DJE1,2032,1.0
REGION1,CDE1,2032,1.0
REGION1,EGE1,2032,1.0
REGION1,GQE1,2032,1.0
REGION1,ERE1,2032,1.0
REGION1,SZE1,2032,1.0
REGION1,ETE1,2032,1.0
REGION1,GAE1,2032,1.0
REGION1,GME1,2032,1.0
REGION1,GHE1,2032,1.0
REGION1,GNE1,2032,1.0
REGION1,GWE1,2032,1.0
REGION1,KEE1,2032,1.0
REGION1,LSE1,2032,1.0
REGION1,LRE1,2032,1.0
REGION1,LYE1,2032,1.0
REGION1,MWE1,2032,1.0
REGION1,MLE1,2032,1.0
REGION1,MRE1,2032,1.0
REGION1,MAE1,2032,1.0
REGION1,MZE1,2032,1.0
REGION1,NAE1,2032,1.0
REGION1,NEE1,2032,1.0
REGION1,NGE1,2032,1.0
REGION1,CGE1,2032,1.0
REGION1,RWE1,2032,1.0
REGION1,SNE1,2032,1.0
REGION1,SLE1,2032,1.0
REGION1,SOE1,2032,1.0
REGION1,ZAE1,2032,1.0
REGION1,SSE1,2032,1.0
REGION1,SDE1,2032,1.0
REGION1,TZE1,2032,1.0
REGION1,TGE1,2032,1.0
REGION1,TNE1,2032,1.0
REGION1,UGE1,2032,1.0
REGION1,ZME1,2032,1.0
REGION1,ZWE1,2032,1.0
REGION1,ATE1,2033,1.0
REGION1,BEE1,2033,1.0
REGION1,BGE1,2033,1.0
REGION1,CHE1,2033,1.0
REGION1,CYE1,2033,1.0
REGION1,CZE1,2033,1.0
REGION1,DEE1,2033,1.0
REGION1,DKE1,2033,1.0
REGION1,EEE1,2033,1.0
REGION1,ESE1,2033,1.0
REGION1,FIE1,2033,1.0
REGION1,FRE1,2033,1.0
REGION1,GRE1,2033,1.0
REGION1,HRE1,2033,1.0
REGION1,HUE1,2033,1.0
REGION1,IEE1,2033,1.0
REGION1,ITE1,2033,1.0
REGION1,LTE1,2033,1.0
REGION1,LUE1,2033,1.0
REGION1,LVE1,2033,1.0
REGION1,MTE1,2033,1.0
REGION1,NLE1,2033,1.0
REGION1,NOE1,2033,1.0
REGION1,PLE1,2033,1.0
REGION1,PTE1,2033,1.0
REGION1,ROE1,2033,1.0
REGION1,SEE1,2033,1.0
REGION1,SIE1,2033,1.0
REGION1,SKE1,2033,1.0
REGION1,UKE1,2033,1.0
REGION1,DZE1,2033,1.0
REGION1,AOE1,2033,1.0
REGION1,BJE1,2033,1.0
REGION1,BWE1,2033,1.0
REGION1,BFE1,2033,1.0
REGION1,BIE1,2033,1.0
REGION1,CME1,2033,1.0
REGION1,CFE1,2033,1.0
REGION1,TDE1,2033,1.0
REGION1,CIE1,2033,1.0
REGION1,DJE1,2033,1.0
REGION1,CDE1,2033,1.0
REGION1,EGE1,2033,1.0
REGION1,GQE1,2033,1.0
REGION1,ERE1,2033,1.0
REGION1,SZE1,2033,1.0
REGION1,ETE1,2033,1.0
REGION1,GAE1,2033,1.0
REGION1,GME1,2033,1.0
REGION1,GHE1,2033,1.0
REGION1,GNE1,2033,1.0
REGION1,GWE1,2033,1.0
REGION1,KEE1,2033,1.0
REGION1,LSE1,2033,1.0
REGION1,LRE1,2033,1.0
REGION1,LYE1,2033,1.0
REGION1,MWE1,2033,1.0
REGION1,MLE1,2033,1.0
REGION1,MRE1,2033,1.0
REGION1,MAE1,2033,1.0
REGION1,MZE1,2033,1.0
REGION1,NAE1,2033,1.0
REGION1,NEE1,2033,1.0
REGION1,NGE1,2033,1.0
REGION1,CGE1,2033,1.0
REGION1,RWE1,2033,1.0
REGION1,SNE1,2033,1.0
REGION1,SLE1,2033,1.0
REGION1,SOE1,2033,1.0
REGION1,ZAE1,2033,1.0
REGION1,SSE1,2033,1.0
REGION1,SDE1,2033,1.0
REGION1,TZE1,2033,1.0
REGION1,TGE1,2033,1.0
REGION1,TNE1,2033,1.0
REGION1,UGE1,2033,1.0
REGION1,ZME1,2033,1.0
REGION1,ZWE1,2033,1.0
REGION1,ATE1,2034,1.0
REGION1,BEE1,2034,1.0
REGION1,BGE1,2034,1.0
REGION1,CHE1,2034,1.0
REGION1,CYE1,2034,1.0
REGION1,CZE1,2034,1.0
REGION1,DEE1,2034,1.0
REGION1,DKE1,2034,1.0
REGION1,EEE1,2034,1.0
REGION1,ESE1,2034,1.0
REGION1,FIE1,2034,1.0
REGION1,FRE1,2034,1.0
REGION1,GRE1,2034,1.0
REGION1,HRE1,2034,1.0
REGION1,HUE1,2034,1.0
REGION1,IEE1,2034,1.0
REGION1,ITE1,2034,1.0
REGION1,LTE1,2034,1.0
REGION1,LUE1,2034,1.0
REGION1,LVE1,2034,1.0
REGION1,MTE1,2034,1.0
REGION1,NLE1,2034,1.0
REGION1,NOE1,2034,1.0
REGION1,PLE1,2034,1.0
REGION1,PTE1,2034,1.0
REGION1,ROE1,2034,1.0
REGION1,SEE1,2034,1.0
REGION1,SIE1,2034,1.0
REGION1,SKE1,2034,1.0
REGION1,UKE1,2034,1.0
REGION1,DZE1,2034,1.0
REGION1,AOE1,2034,1.0
REGION1,BJE1,2034,1.0
REGION1,BWE1,2034,1.0
REGION1,BFE1,2034,1.0
REGION1,BIE1,2034,1.0
REGION1,CME1,2034,1.0
REGION1,CFE1,2034,1.0
REGION1,TDE1,2034,1.0
REGION1,CIE1,2034,1.0
REGION1,DJE1,2034,1.0
REGION1,CDE1,2034,1.0
REGION1,EGE1,2034,1.0
REGION1,GQE1,2034,1.0
REGION1,ERE1,2034,1.0
REGION1,SZE1,2034,1.0
REGION1,ETE1,2034,1.0
REGION1,GAE1,2034,1.0
REGION1,GME1,2034,1.0
REGION1,GHE1,2034,1.0
REGION1,GNE1,2034,1.0
REGION1,GWE1,2034,1.0
REGION1,KEE1,2034,1.0
REGION1,LSE1,2034,1.0
REGION1,LRE1,2034,1.0
REGION1,LYE1,2034,1.0
REGION1,MWE1,2034,1.0
REGION1,MLE1,2034,1.0
REGION1,MRE1,2034,1.0
REGION1,MAE1,2034,1.0
REGION1,MZE1,2034,1.0
REGION1,NAE1,2034,1.0
REGION1,NEE1,2034,1.0
REGION1,NGE1,2034,1.0
REGION1,CGE1,2034,1.0
REGION1,RWE1,2034,1.0
REGION1,SNE1,2034,1.0
REGION1,SLE1,2034,1.0
REGION1,SOE1,2034,1.0
REGION1,ZAE1,2034,1.0
REGION1,SSE1,2034,1.0
REGION1,SDE1,2034,1.0
REGION1,TZE1,2034,1.0
REGION1,TGE1,2034,1.0
REGION1,TNE1,2034,1.0
REGION1,UGE1,2034,1.0
REGION1,ZME1,2034,1.0
REGION1,ZWE1,2034,1.0
REGION1,ATE1,2035,1.0
REGION1,BEE1,2035,1.0
REGION1,BGE1,2035,1.0
REGION1,CHE1,2035,1.0
REGION1,CYE1,2035,1.0
REGION1,CZE1,2035,1.0
REGION1,DEE1,2035,1.0
REGION1,DKE1,2035,1.0
REGION1,EEE1,2035,1.0
REGION1,ESE1,2035,1.0
REGION1,FIE1,2035,1.0
REGION1,FRE1,2035,1.0
REGION1,GRE1,2035,1.0
REGION1,HRE1,2035,1.0
REGION1,HUE1,2035,1.0
REGION1,IEE1,2035,1.0
REGION1,ITE1,2035,1.0
REGION1,LTE1,2035,1.0
REGION1,LUE1,2035,1.0
REGION1,LVE1,2035,1.0
REGION1,MTE1,2035,1.0
REGION1,NLE1,2035,1.0
REGION1,NOE1,2035,1.0
REGION1,PLE1,2035,1.0
REGION1,PTE1,2035,1.0
REGION1,ROE1,2035,1.0
REGION1,SEE1,2035,1.0
REGION1,SIE1,2035,1.0
REGION1,SKE1,2035,1.0
REGION1,UKE1,2035,1.0
REGION1,DZE1,2035,1.0
REGION1,AOE1,2035,1.0
REGION1,BJE1,2035,1.0
REGION1,BWE1,2035,1.0
REGION1,BFE1,2035,1.0
REGION1,BIE1,2035,1.0
REGION1,CME1,2035,1.0
REGION1,CFE1,2035,1.0
REGION1,TDE1,2035,1.0
REGION1,CIE1,2035,1.0
REGION1,DJE1,2035,1.0
REGION1,CDE1,2035,1.0
REGION1,EGE1,2035,1.0
REGION1,GQE1,2035,1.0
REGION1,ERE1,2035,1.0
REGION1,SZE1,2035,1.0
REGION1,ETE1,2035,1.0
REGION1,GAE1,2035,1.0
REGION1,GME1,2035,1.0
REGION1,GHE1,2035,1.0
REGION1,GNE1,2035,1.0
REGION1,GWE1,2035,1.0
REGION1,KEE1,2035,1.0
REGION1,LSE1,2035,1.0
REGION1,LRE1,2035,1.0
REGION1,LYE1,2035,1.0
REGION1,MWE1,2035,1.0
REGION1,MLE1,2035,1.0
REGION1,MRE1,2035,1.0
REGION1,MAE1,2035,1.0
REGION1,MZE1,2035,1.0
REGION1,NAE1,2035,1.0
REGION1,NEE1,2035,1.0
REGION1,NGE1,2035,1.0
REGION1,CGE1,2035,1.0
REGION1,RWE1,2035,1.0
REGION1,SNE1,2035,1.0
REGION1,SLE1,2035,1.0
REGION1,SOE1,2035,1.0
REGION1,ZAE1,2035,1.0
REGION1,SSE1,2035,1.0
REGION1,SDE1,2035,1.0
REGION1,TZE1,2035,1.0
REGION1,TGE1,2035,1.0
REGION1,TNE1,2035,1.0
REGION1,UGE1,2035,1.0
REGION1,ZME1,2035,1.0
REGION1,ZWE1,2035,1.0
REGION1,ATE1,2036,1.0
REGION1,BEE1,2036,1.0
REGION1,BGE1,2036,1.0
REGION1,CHE1,2036,1.0
REGION1,CYE1,2036,1.0
REGION1,CZE1,2036,1.0
REGION1,DEE1,2036,1.0
REGION1,DKE1,2036,1.0
REGION1,EEE1,2036,1.0
REGION1,ESE1,2036,1.0
REGION1,FIE1,2036,1.0
REGION1,FRE1,2036,1.0
REGION1,GRE1,2036,1.0
REGION1,HRE1,2036,1.0
REGION1,HUE1,2036,1.0
REGION1,IEE1,2036,1.0
REGION1,ITE1,2036,1.0
REGION1,LTE1,2036,1.0
REGION1,LUE1,2036,1.0
REGION1,LVE1,2036,1.0
REGION1,MTE1,2036,1.0
REGION1,NLE1,2036,1.0
REGION1,NOE1,2036,1.0
REGION1,PLE1,2036,1.0
REGION1,PTE1,2036,1.0
REGION1,ROE1,2036,1.0
REGION1,SEE1,2036,1.0
REGION1,SIE1,2036,1.0
REGION1,SKE1,2036,1.0
REGION1,UKE1,2036,1.0
REGION1,DZE1,2036,1.0
REGION1,AOE1,2036,1.0
REGION1,BJE1,2036,1.0
REGION1,BWE1,2036,1.0
REGION1,BFE1,2036,1.0
REGION1,BIE1,2036,1.0
REGION1,CME1,2036,1.0
REGION1,CFE1,2036,1.0
REGION1,TDE1,2036,1.0
REGION1,CIE1,2036,1.0
REGION1,DJE1,2036,1.0
REGION1,CDE1,2036,1.0
REGION1,EGE1,2036,1.0
REGION1,GQE1,2036,1.0
REGION1,ERE1,2036,1.0
REGION1,SZE1,2036,1.0
REGION1,ETE1,2036,1.0
REGION1,GAE1,2036,1.0
REGION1,GME1,2036,1.0
REGION1,GHE1,2036,1.0
REGION1,GNE1,2036,1.0
REGION1,GWE1,2036,1.0
REGION1,KEE1,2036,1.0
REGION1,LSE1,2036,1.0
REGION1,LRE1,2036,1.0
REGION1,LYE1,2036,1.0
REGION1,MWE1,2036,1.0
REGION1,MLE1,2036,1.0
REGION1,MRE1,2036,1.0
REGION1,MAE1,2036,1.0
REGION1,MZE1,2036,1.0
REGION1,NAE1,2036,1.0
REGION1,NEE1,2036,1.0
REGION1,NGE1,2036,1.0
REGION1,CGE1,2036,1.0
REGION1,RWE1,2036,1.0
REGION1,SNE1,2036,1.0
REGION1,SLE1,2036,1.0
REGION1,SOE1,2036,1.0
REGION1,ZAE1,2036,1.0
REGION1,SSE1,2036,1.0
REGION1,SDE1,2036,1.0
REGION1,TZE1,2036,1.0
REGION1,TGE1,2036,1.0
REGION1,TNE1,2036,1.0
REGION1,UGE1,2036,1.0
REGION1,ZME1,2036,1.0
REGION1,ZWE1,2036,1.0
REGION1,ATE1,2037,1.0
REGION1,BEE1,2037,1.0
REGION1,BGE1,2037,1.0
REGION1,CHE1,2037,1.0
REGION1,CYE1,2037,1.0
REGION1,CZE1,2037,1.0
REGION1,DEE1,2037,1.0
REGION1,DKE1,2037,1.0
REGION1,EEE1,2037,1.0
REGION1,ESE1,2037,1.0
REGION1,FIE1,2037,1.0
REGION1,FRE1,2037,1.0
REGION1,GRE1,2037,1.0
REGION1,HRE1,2037,1.0
REGION1,HUE1,2037,1.0
REGION1,IEE1,2037,1.0
REGION1,ITE1,2037,1.0
REGION1,LTE1,2037,1.0
REGION1,LUE1,2037,1.0
REGION1,LVE1,2037,1.0
REGION1,MTE1,2037,1.0
REGION1,NLE1,2037,1.0
REGION1,NOE1,2037,1.0
REGION1,PLE1,2037,1.0
REGION1,PTE1,2037,1.0
REGION1,ROE1,2037,1.0
REGION1,SEE1,2037,1.0
REGION1,SIE1,2037,1.0
REGION1,SKE1,2037,1.0
REGION1,UKE1,2037,1.0
REGION1,DZE1,2037,1.0
REGION1,AOE1,2037,1.0
REGION1,BJE1,2037,1.0
REGION1,BWE1,2037,1.0
REGION1,BFE1,2037,1.0
REGION1,BIE1,2037,1.0
REGION1,CME1,2037,1.0
REGION1,CFE1,2037,1.0
REGION1,TDE1,2037,1.0
REGION1,CIE1,2037,1.0
REGION1,DJE1,2037,1.0
REGION1,CDE1,2037,1.0
REGION1,EGE1,2037,1.0
REGION1,GQE1,2037,1.0
REGION1,ERE1,2037,1.0
REGION1,SZE1,2037,1.0
REGION1,ETE1,2037,1.0
REGION1,GAE1,2037,1.0
REGION1,GME1,2037,1.0
REGION1,GHE1,2037,1.0
REGION1,GNE1,2037,1.0
REGION1,GWE1,2037,1.0
REGION1,KEE1,2037,1.0
REGION1,LSE1,2037,1.0
REGION1,LRE1,2037,1.0
REGION1,LYE1,2037,1.0
REGION1,MWE1,2037,1.0
REGION1,MLE1,2037,1.0
REGION1,MRE1,2037,1.0
REGION1,MAE1,2037,1.0
REGION1,MZE1,2037,1.0
REGION1,NAE1,2037,1.0
REGION1,NEE1,2037,1.0
REGION1,NGE1,2037,1.0
REGION1,CGE1,2037,1.0
REGION1,RWE1,2037,1.0
REGION1,SNE1,2037,1.0
REGION1,SLE1,2037,1.0
REGION1,SOE1,2037,1.0
REGION1,ZAE1,2037,1.0
REGION1,SSE1,2037,1.0
REGION1,SDE1,2037,1.0
REGION1,TZE1,2037,1.0
REGION1,TGE1,2037,1.0
REGION1,TNE1,2037,1.0
REGION1,UGE1,2037,1.0
REGION1,ZME1,2037,1.0
REGION1,ZWE1,2037,1.0
REGION1,ATE1,2038,1.0
REGION1,BEE1,2038,1.0
REGION1,BGE1,2038,1.0
REGION1,CHE1,2038,1.0
REGION1,CYE1,2038,1.0
REGION1,CZE1,2038,1.0
REGION1,DEE1,2038,1.0
REGION1,DKE1,2038,1.0
REGION1,EEE1,2038,1.0
REGION1,ESE1,2038,1.0
REGION1,FIE1,2038,1.0
REGION1,FRE1,2038,1.0
REGION1,GRE1,2038,1.0
REGION1,HRE1,2038,1.0
REGION1,HUE1,2038,1.0
REGION1,IEE1,2038,1.0
REGION1,ITE1,2038,1.0
REGION1,LTE1,2038,1.0
REGION1,LUE1,2038,1.0
REGION1,LVE1,2038,1.0
REGION1,MTE1,2038,1.0
REGION1,NLE1,2038,1.0
REGION1,NOE1,2038,1.0
REGION1,PLE1,2038,1.0
REGION1,PTE1,2038,1.0
REGION1,ROE1,2038,1.0
REGION1,SEE1,2038,1.0
REGION1,SIE1,2038,1.0
REGION1,SKE1,2038,1.0
REGION1,UKE1,2038,1.0
REGION1,DZE1,2038,1.0
REGION1,AOE1,2038,1.0
REGION1,BJE1,2038,1.0
REGION1,BWE1,2038,1.0
REGION1,BFE1,2038,1.0
REGION1,BIE1,2038,1.0
REGION1,CME1,2038,1.0
REGION1,CFE1,2038,1.0
REGION1,TDE1,2038,1.0
REGION1,CIE1,2038,1.0
REGION1,DJE1,2038,1.0
REGION1,CDE1,2038,1.0
REGION1,EGE1,2038,1.0
REGION1,GQE1,2038,1.0
REGION1,ERE1,2038,1.0
REGION1,SZE1,2038,1.0
REGION1,ETE1,2038,1.0
REGION1,GAE1,2038,1.0
REGION1,GME1,2038,1.0
REGION1,GHE1,2038,1.0
REGION1,GNE1,2038,1.0
REGION1,GWE1,2038,1.0
REGION1,KEE1,2038,1.0
REGION1,LSE1,2038,1.0
REGION1,LRE1,2038,1.0
REGION1,LYE1,2038,1.0
REGION1,MWE1,2038,1.0
REGION1,MLE1,2038,1.0
REGION1,MRE1,2038,1.0
REGION1,MAE1,2038,1.0
REGION1,MZE1,2038,1.0
REGION1,NAE1,2038,1.0
REGION1,NEE1,2038,1.0
REGION1,NGE1,2038,1.0
REGION1,CGE1,2038,1.0
REGION1,RWE1,2038,1.0
REGION1,SNE1,2038,1.0
REGION1,SLE1,2038,1.0
REGION1,SOE1,2038,1.0
REGION1,ZAE1,2038,1.0
REGION1,SSE1,2038,1.0
REGION1,SDE1,2038,1.0
REGION1,TZE1,2038,1.0
REGION1,TGE1,2038,1.0
REGION1,TNE1,2038,1.0
REGION1,UGE1,2038,1.0
REGION1,ZME1,2038,1.0
REGION1,ZWE1,2038,1.0
REGION1,ATE1,2039,1.0
REGION1,BEE1,2039,1.0
REGION1,BGE1,2039,1.0
REGION1,CHE1,2039,1.0
REGION1,CYE1,2039,1.0
REGION1,CZE1,2039,1.0
REGION1,DEE1,2039,1.0
REGION1,DKE1,2039,1.0
REGION1,EEE1,2039,1.0
REGION1,ESE1,2039,1.0
REGION1,FIE1,2039,1.0
REGION1,FRE1,2039,1.0
REGION1,GRE1,2039,1.0
REGION1,HRE1,2039,1.0
REGION1,HUE1,2039,1.0
REGION1,IEE1,2039,1.0
REGION1,ITE1,2039,1.0
REGION1,LTE1,2039,1.0
REGION1,LUE1,2039,1.0
REGION1,LVE1,2039,1.0
REGION1,MTE1,2039,1.0
REGION1,NLE1,2039,1.0
REGION1,NOE1,2039,1.0
REGION1,PLE1,2039,1.0
REGION1,PTE1,2039,1.0
REGION1,ROE1,2039,1.0
REGION1,SEE1,2039,1.0
REGION1,SIE1,2039,1.0
REGION1,SKE1,2039,1.0
REGION1,UKE1,2039,1.0
REGION1,DZE1,2039,1.0
REGION1,AOE1,2039,1.0
REGION1,BJE1,2039,1.0
REGION1,BWE1,2039,1.0
REGION1,BFE1,2039,1.0
REGION1,BIE1,2039,1.0
REGION1,CME1,2039,1.0
REGION1,CFE1,2039,1.0
REGION1,TDE1,2039,1.0
REGION1,CIE1,2039,1.0
REGION1,DJE1,2039,1.0
REGION1,CDE1,2039,1.0
REGION1,EGE1,2039,1.0
REGION1,GQE1,2039,1.0
REGION1,ERE1,2039,1.0
REGION1,SZE1,2039,1.0
REGION1,ETE1,2039,1.0
REGION1,GAE1,2039,1.0
REGION1,GME1,2039,1.0
REGION1,GHE1,2039,1.0
REGION1,GNE1,2039,1.0
REGION1,GWE1,2039,1.0
REGION1,KEE1,2039,1.0
REGION1,LSE1,2039,1.0
REGION1,LRE1,2039,1.0
REGION1,LYE1,2039,1.0
REGION1,MWE1,2039,1.0
REGION1,MLE1,2039,1.0
REGION1,MRE1,2039,1.0
REGION1,MAE1,2039,1.0
REGION1,MZE1,2039,1.0
REGION1,NAE1,2039,1.0
REGION1,NEE1,2039,1.0
REGION1,NGE1,2039,1.0
REGION1,CGE1,2039,1.0
REGION1,RWE1,2039,1.0
REGION1,SNE1,2039,1.0
REGION1,SLE1,2039,1.0
REGION1,SOE1,2039,1.0
REGION1,ZAE1,2039,1.0
REGION1,SSE1,2039,1.0
REGION1,SDE1,2039,1.0
REGION1,TZE1,2039,1.0
REGION1,TGE1,2039,1.0
REGION1,TNE1,2039,1.0
REGION1,UGE1,2039,1.0
REGION1,ZME1,2039,1.0
REGION1,ZWE1,2039,1.0
REGION1,ATE1,2040,1.0
REGION1,BEE1,2040,1.0
REGION1,BGE1,2040,1.0
REGION1,CHE1,2040,1.0
REGION1,CYE1,2040,1.0
REGION1,CZE1,2040,1.0
REGION1,DEE1,2040,1.0
REGION1,DKE1,2040,1.0
REGION1,EEE1,2040,1.0
REGION1,ESE1,2040,1.0
REGION1,FIE1,2040,1.0
REGION1,FRE1,2040,1.0
REGION1,GRE1,2040,1.0
REGION1,HRE1,2040,1.0
REGION1,HUE1,2040,1.0
REGION1,IEE1,2040,1.0
REGION1,ITE1,2040,1.0
REGION1,LTE1,2040,1.0
REGION1,LUE1,2040,1.0
REGION1,LVE1,2040,1.0
REGION1,MTE1,2040,1.0
REGION1,NLE1,2040,1.0
REGION1,NOE1,2040,1.0
REGION1,PLE1,2040,1.0
REGION1,PTE1,2040,1.0
REGION1,ROE1,2040,1.0
REGION1,SEE1,2040,1.0
REGION1,SIE1,2040,1.0
REGION1,SKE1,2040,1.0
REGION1,UKE1,2040,1.0
REGION1,DZE1,2040,1.0
REGION1,AOE1,2040,1.0
REGION1,BJE1,2040,1.0
REGION1,BWE1,2040,1.0
REGION1,BFE1,2040,1.0
REGION1,BIE1,2040,1.0
REGION1,CME1,2040,1.0
REGION1,CFE1,2040,1.0
REGION1,TDE1,2040,1.0
REGION1,CIE1,2040,1.0
REGION1,DJE1,2040,1.0
REGION1,CDE1,2040,1.0
REGION1,EGE1,2040,1.0
REGION1,GQE1,2040,1.0
REGION1,ERE1,2040,1.0
REGION1,SZE1,2040,1.0
REGION1,ETE1,2040,1.0
REGION1,GAE1,2040,1.0
REGION1,GME1,2040,1.0
REGION1,GHE1,2040,1.0
REGION1,GNE1,2040,1.0
REGION1,GWE1,2040,1.0
REGION1,KEE1,2040,1.0
REGION1,LSE1,2040,1.0
REGION1,LRE1,2040,1.0
REGION1,LYE1,2040,1.0
REGION1,MWE1,2040,1.0
REGION1,MLE1,2040,1.0
REGION1,MRE1,2040,1.0
REGION1,MAE1,2040,1.0
REGION1,MZE1,2040,1.0
REGION1,NAE1,2040,1.0
REGION1,NEE1,2040,1.0
REGION1,NGE1,2040,1.0
REGION1,CGE1,2040,1.0
REGION1,RWE1,2040,1.0
REGION1,SNE1,2040,1.0
REGION1,SLE1,2040,1.0
REGION1,SOE1,2040,1.0
REGION1,ZAE1,2040,1.0
REGION1,SSE1,2040,1.0
REGION1,SDE1,2040,1.0
REGION1,TZE1,2040,1.0
REGION1,TGE1,2040,1.0
REGION1,TNE1,2040,1.0
REGION1,UGE1,2040,1.0
REGION1,ZME1,2040,1.0
REGION1,ZWE1,2040,1.0
REGION1,ATE1,2041,1.0
REGION1,BEE1,2041,1.0
REGION1,BGE1,2041,1.0
REGION1,CHE1,2041,1.0
REGION1,CYE1,2041,1.0
REGION1,CZE1,2041,1.0
REGION1,DEE1,2041,1.0
REGION1,DKE1,2041,1.0
REGION1,EEE1,2041,1.0
REGION1,ESE1,2041,1.0
REGION1,FIE1,2041,1.0
REGION1,FRE1,2041,1.0
REGION1,GRE1,2041,1.0
REGION1,HRE1,2041,1.0
REGION1,HUE1,2041,1.0
REGION1,IEE1,2041,1.0
REGION1,ITE1,2041,1.0
REGION1,LTE1,2041,1.0
REGION1,LUE1,2041,1.0
REGION1,LVE1,2041,1.0
REGION1,MTE1,2041,1.0
REGION1,NLE1,2041,1.0
REGION1,NOE1,2041,1.0
REGION1,PLE1,2041,1.0
REGION1,PTE1,2041,1.0
REGION1,ROE1,2041,1.0
REGION1,SEE1,2041,1.0
REGION1,SIE1,2041,1.0
REGION1,SKE1,2041,1.0
REGION1,UKE1,2041,1.0
REGION1,DZE1,2041,1.0
REGION1,AOE1,2041,1.0
REGION1,BJE1,2041,1.0
REGION1,BWE1,2041,1.0
REGION1,BFE1,2041,1.0
REGION1,BIE1,2041,1.0
REGION1,CME1,2041,1.0
REGION1,CFE1,2041,1.0
REGION1,TDE1,2041,1.0
REGION1,CIE1,2041,1.0
REGION1,DJE1,2041,1.0
REGION1,CDE1,2041,1.0
REGION1,EGE1,2041,1.0
REGION1,GQE1,2041,1.0
REGION1,ERE1,2041,1.0
REGION1,SZE1,2041,1.0
REGION1,ETE1,2041,1.0
REGION1,GAE1,2041,1.0
REGION1,GME1,2041,1.0
REGION1,GHE1,2041,1.0
REGION1,GNE1,2041,1.0
REGION1,GWE1,2041,1.0
REGION1,KEE1,2041,1.0
REGION1,LSE1,2041,1.0
REGION1,LRE1,2041,1.0
REGION1,LYE1,2041,1.0
REGION1,MWE1,2041,1.0
REGION1,MLE1,2041,1.0
REGION1,MRE1,2041,1.0
REGION1,MAE1,2041,1.0
REGION1,MZE1,2041,1.0
REGION1,NAE1,2041,1.0
REGION1,NEE1,2041,1.0
REGION1,NGE1,2041,1.0
REGION1,CGE1,2041,1.0
REGION1,RWE1,2041,1.0
REGION1,SNE1,2041,1.0
REGION1,SLE1,2041,1.0
REGION1,SOE1,2041,1.0
REGION1,ZAE1,2041,1.0
REGION1,SSE1,2041,1.0
REGION1,SDE1,2041,1.0
REGION1,TZE1,2041,1.0
REGION1,TGE1,2041,1.0
REGION1,TNE1,2041,1.0
REGION1,UGE1,2041,1.0
REGION1,ZME1,2041,1.0
