REGION,EMISSION,YEAR,VALUE
REGION1,LTCO2,2050,-2.884
REGION1,LUCO2,2050,-1.422
REGION1,MTCO2,2050,0.0
REGION1,NLCO2,2050,-43.218
REGION1,NOCO2,2050,-1.939
REGION1,PLCO2,2050,-29.697
REGION1,PTCO2,2050,-5.223
REGION1,ROCO2,2050,-14.16
REGION1,SKCO2,2050,-7.056
REGION1,SICO2,2050,-1.485
REGION1,ESCO2,2050,-40.86
REGION1,SECO2,2050,-1.377
REGION1,CHCO2,2050,-7.617
REGION1,UKCO2,2050,-106.865
REGION1,DZCO2,2050,-120.269
REGION1,AOCO2,2050,-10.922
REGION1,BJCO2,2050,0.0
REGION1,BWCO2,2050,0.0
REGION1,BFCO2,2050,0.0
REGION1,BICO2,2050,0.0
REGION1,CMCO2,2050,0.0
REGION1,CFCO2,2050,0.0
REGION1,TDCO2,2050,0.0
REGION1,CDCO2,2050,0.0
REGION1,CICO2,2050,-67.333
REGION1,DJCO2,2050,0.0
REGION1,EGCO2,2050,-53.896
REGION1,GQCO2,2050,-23.388
REGION1,ERCO2,2050,0.0
REGION1,ETCO2,2050,0.0
REGION1,GACO2,2050,-0.028
REGION1,GMCO2,2050,0.0
REGION1,GHCO2,2050,-39.308
REGION1,GNCO2,2050,0.0
REGION1,GWCO2,2050,0.0
REGION1,KECO2,2050,0.0
REGION1,LSCO2,2050,0.0
REGION1,LRCO2,2050,0.0
REGION1,LYCO2,2050,-4.058
REGION1,MWCO2,2050,0.0
REGION1,MLCO2,2050,0.0
REGION1,MRCO2,2050,0.0
REGION1,MACO2,2050,-0.066
REGION1,MZCO2,2050,-4.023
REGION1,NACO2,2050,0.0
REGION1,NECO2,2050,0.0
REGION1,NGCO2,2050,-60.494
REGION1,CGCO2,2050,0.0
REGION1,RWCO2,2050,0.0
REGION1,SNCO2,2050,0.0
REGION1,SLCO2,2050,0.0
REGION1,SOCO2,2050,0.0
REGION1,ZACO2,2050,-8.631
REGION1,SSCO2,2050,0.0
REGION1,SDCO2,2050,0.0
REGION1,SZCO2,2050,0.0
REGION1,TZCO2,2050,-13.406
REGION1,TGCO2,2050,0.0
REGION1,TNCO2,2050,-3.599
REGION1,UGCO2,2050,0.0
REGION1,ZMCO2,2050,0.0
REGION1,ZWCO2,2050,0.0
REGION1,ATCO2,2051,-12.7
REGION1,BECO2,2051,-27.161
REGION1,BGCO2,2051,-3.147
REGION1,HRCO2,2051,-3.126
REGION1,CYCO2,2051,0.0
REGION1,CZCO2,2051,-11.989
REGION1,DKCO2,2051,-4.067
REGION1,EECO2,2051,-0.5
REGION1,FICO2,2051,-1.807
REGION1,FRCO2,2051,-71.953
REGION1,DECO2,2051,-148.229
REGION1,GRCO2,2051,-3.604
REGION1,HUCO2,2051,-13.804
REGION1,IECO2,2051,-5.128
REGION1,ITCO2,2051,-92.408
REGION1,LVCO2,2051,-0.86
REGION1,LTCO2,2051,-2.884
REGION1,LUCO2,2051,-1.422
REGION1,MTCO2,2051,0.0
REGION1,NLCO2,2051,-43.218
REGION1,NOCO2,2051,-1.939
REGION1,PLCO2,2051,-29.697
REGION1,PTCO2,2051,-5.223
REGION1,ROCO2,2051,-14.16
REGION1,SKCO2,2051,-7.056
REGION1,SICO2,2051,-1.485
REGION1,ESCO2,2051,-40.86
REGION1,SECO2,2051,-1.377
REGION1,CHCO2,2051,-7.617
REGION1,UKCO2,2051,-106.865
REGION1,DZCO2,2051,-120.269
REGION1,AOCO2,2051,-10.922
REGION1,BJCO2,2051,0.0
REGION1,BWCO2,2051,0.0
REGION1,BFCO2,2051,0.0
REGION1,BICO2,2051,0.0
REGION1,CMCO2,2051,0.0
REGION1,CFCO2,2051,0.0
REGION1,TDCO2,2051,0.0
REGION1,CDCO2,2051,0.0
REGION1,CICO2,2051,-67.333
REGION1,DJCO2,2051,0.0
REGION1,EGCO2,2051,-53.896
REGION1,GQCO2,2051,-23.388
REGION1,ERCO2,2051,0.0
REGION1,ETCO2,2051,0.0
REGION1,GACO2,2051,-0.028
REGION1,GMCO2,2051,0.0
REGION1,GHCO2,2051,-39.308
REGION1,GNCO2,2051,0.0
REGION1,GWCO2,2051,0.0
REGION1,KECO2,2051,0.0
REGION1,LSCO2,2051,0.0
REGION1,LRCO2,2051,0.0
REGION1,LYCO2,2051,-4.058
REGION1,MWCO2,2051,0.0
REGION1,MLCO2,2051,0.0
REGION1,MRCO2,2051,0.0
REGION1,MACO2,2051,-0.066
REGION1,MZCO2,2051,-4.023
REGION1,NACO2,2051,0.0
REGION1,NECO2,2051,0.0
REGION1,NGCO2,2051,-60.494
REGION1,CGCO2,2051,0.0
REGION1,RWCO2,2051,0.0
REGION1,SNCO2,2051,0.0
REGION1,SLCO2,2051,0.0
REGION1,SOCO2,2051,0.0
REGION1,ZACO2,2051,-8.631
REGION1,SSCO2,2051,0.0
REGION1,SDCO2,2051,0.0
REGION1,SZCO2,2051,0.0
REGION1,TZCO2,2051,-13.406
REGION1,TGCO2,2051,0.0
REGION1,TNCO2,2051,-3.599
REGION1,UGCO2,2051,0.0
REGION1,ZMCO2,2051,0.0
REGION1,ZWCO2,2051,0.0
REGION1,ATCO2,2052,-12.7
REGION1,BECO2,2052,-27.161
REGION1,BGCO2,2052,-3.147
REGION1,HRCO2,2052,-3.126
REGION1,CYCO2,2052,0.0
REGION1,CZCO2,2052,-11.989
REGION1,DKCO2,2052,-4.067
REGION1,EECO2,2052,-0.5
REGION1,FICO2,2052,-1.807
REGION1,FRCO2,2052,-71.953
REGION1,DECO2,2052,-148.229
REGION1,GRCO2,2052,-3.604
REGION1,HUCO2,2052,-13.804
REGION1,IECO2,2052,-5.128
REGION1,ITCO2,2052,-92.408
REGION1,LVCO2,2052,-0.86
REGION1,LTCO2,2052,-2.884
REGION1,LUCO2,2052,-1.422
REGION1,MTCO2,2052,0.0
REGION1,NLCO2,2052,-43.218
REGION1,NOCO2,2052,-1.939
REGION1,PLCO2,2052,-29.697
REGION1,PTCO2,2052,-5.223
REGION1,ROCO2,2052,-14.16
REGION1,SKCO2,2052,-7.056
REGION1,SICO2,2052,-1.485
REGION1,ESCO2,2052,-40.86
REGION1,SECO2,2052,-1.377
REGION1,CHCO2,2052,-7.617
REGION1,UKCO2,2052,-106.865
REGION1,DZCO2,2052,-120.269
REGION1,AOCO2,2052,-10.922
REGION1,BJCO2,2052,0.0
REGION1,BWCO2,2052,0.0
REGION1,BFCO2,2052,0.0
REGION1,BICO2,2052,0.0
REGION1,CMCO2,2052,0.0
REGION1,CFCO2,2052,0.0
REGION1,TDCO2,2052,0.0
REGION1,CDCO2,2052,0.0
REGION1,CICO2,2052,-67.333
REGION1,DJCO2,2052,0.0
REGION1,EGCO2,2052,-53.896
REGION1,GQCO2,2052,-23.388
REGION1,ERCO2,2052,0.0
REGION1,ETCO2,2052,0.0
REGION1,GACO2,2052,-0.028
REGION1,GMCO2,2052,0.0
REGION1,GHCO2,2052,-39.308
REGION1,GNCO2,2052,0.0
REGION1,GWCO2,2052,0.0
REGION1,KECO2,2052,0.0
REGION1,LSCO2,2052,0.0
REGION1,LRCO2,2052,0.0
REGION1,LYCO2,2052,-4.058
REGION1,MWCO2,2052,0.0
REGION1,MLCO2,2052,0.0
REGION1,MRCO2,2052,0.0
REGION1,MACO2,2052,-0.066
REGION1,MZCO2,2052,-4.023
REGION1,NACO2,2052,0.0
REGION1,NECO2,2052,0.0
REGION1,NGCO2,2052,-60.494
REGION1,CGCO2,2052,0.0
REGION1,RWCO2,2052,0.0
REGION1,SNCO2,2052,0.0
REGION1,SLCO2,2052,0.0
REGION1,SOCO2,2052,0.0
REGION1,ZACO2,2052,-8.631
REGION1,SSCO2,2052,0.0
REGION1,SDCO2,2052,0.0
REGION1,SZCO2,2052,0.0
REGION1,TZCO2,2052,-13.406
REGION1,TGCO2,2052,0.0
REGION1,TNCO2,2052,-3.599
REGION1,UGCO2,2052,0.0
REGION1,ZMCO2,2052,0.0
REGION1,ZWCO2,2052,0.0
REGION1,ATCO2,2053,-12.7
REGION1,BECO2,2053,-27.161
REGION1,BGCO2,2053,-3.147
REGION1,HRCO2,2053,-3.126
REGION1,CYCO2,2053,0.0
REGION1,CZCO2,2053,-11.989
REGION1,DKCO2,2053,-4.067
REGION1,EECO2,2053,-0.5
REGION1,FICO2,2053,-1.807
REGION1,FRCO2,2053,-71.953
REGION1,DECO2,2053,-148.229
REGION1,GRCO2,2053,-3.604
REGION1,HUCO2,2053,-13.804
REGION1,IECO2,2053,-5.128
REGION1,ITCO2,2053,-92.408
REGION1,LVCO2,2053,-0.86
REGION1,LTCO2,2053,-2.884
REGION1,LUCO2,2053,-1.422
REGION1,MTCO2,2053,0.0
REGION1,NLCO2,2053,-43.218
REGION1,NOCO2,2053,-1.939
REGION1,PLCO2,2053,-29.697
REGION1,PTCO2,2053,-5.223
REGION1,ROCO2,2053,-14.16
REGION1,SKCO2,2053,-7.056
REGION1,SICO2,2053,-1.485
REGION1,ESCO2,2053,-40.86
REGION1,SECO2,2053,-1.377
REGION1,CHCO2,2053,-7.617
REGION1,UKCO2,2053,-106.865
REGION1,DZCO2,2053,-120.269
REGION1,AOCO2,2053,-10.922
REGION1,BJCO2,2053,0.0
REGION1,BWCO2,2053,0.0
REGION1,BFCO2,2053,0.0
REGION1,BICO2,2053,0.0
REGION1,CMCO2,2053,0.0
REGION1,CFCO2,2053,0.0
REGION1,TDCO2,2053,0.0
REGION1,CDCO2,2053,0.0
REGION1,CICO2,2053,-67.333
REGION1,DJCO2,2053,0.0
REGION1,EGCO2,2053,-53.896
REGION1,GQCO2,2053,-23.388
REGION1,ERCO2,2053,0.0
REGION1,ETCO2,2053,0.0
REGION1,GACO2,2053,-0.028
REGION1,GMCO2,2053,0.0
REGION1,GHCO2,2053,-39.308
REGION1,GNCO2,2053,0.0
REGION1,GWCO2,2053,0.0
REGION1,KECO2,2053,0.0
REGION1,LSCO2,2053,0.0
REGION1,LRCO2,2053,0.0
REGION1,LYCO2,2053,-4.058
REGION1,MWCO2,2053,0.0
REGION1,MLCO2,2053,0.0
REGION1,MRCO2,2053,0.0
REGION1,MACO2,2053,-0.066
REGION1,MZCO2,2053,-4.023
REGION1,NACO2,2053,0.0
REGION1,NECO2,2053,0.0
REGION1,NGCO2,2053,-60.494
REGION1,CGCO2,2053,0.0
REGION1,RWCO2,2053,0.0
REGION1,SNCO2,2053,0.0
REGION1,SLCO2,2053,0.0
REGION1,SOCO2,2053,0.0
REGION1,ZACO2,2053,-8.631
REGION1,SSCO2,2053,0.0
REGION1,SDCO2,2053,0.0
REGION1,SZCO2,2053,0.0
REGION1,TZCO2,2053,-13.406
REGION1,TGCO2,2053,0.0
REGION1,TNCO2,2053,-3.599
REGION1,UGCO2,2053,0.0
REGION1,ZMCO2,2053,0.0
REGION1,ZWCO2,2053,0.0
REGION1,ATCO2,2054,-12.7
REGION1,BECO2,2054,-27.161
REGION1,BGCO2,2054,-3.147
REGION1,HRCO2,2054,-3.126
REGION1,CYCO2,2054,0.0
REGION1,CZCO2,2054,-11.989
REGION1,DKCO2,2054,-4.067
REGION1,EECO2,2054,-0.5
REGION1,FICO2,2054,-1.807
REGION1,FRCO2,2054,-71.953
REGION1,DECO2,2054,-148.229
REGION1,GRCO2,2054,-3.604
REGION1,HUCO2,2054,-13.804
REGION1,IECO2,2054,-5.128
REGION1,ITCO2,2054,-92.408
REGION1,LVCO2,2054,-0.86
REGION1,LTCO2,2054,-2.884
REGION1,LUCO2,2054,-1.422
REGION1,MTCO2,2054,0.0
REGION1,NLCO2,2054,-43.218
REGION1,NOCO2,2054,-1.939
REGION1,PLCO2,2054,-29.697
REGION1,PTCO2,2054,-5.223
REGION1,ROCO2,2054,-14.16
REGION1,SKCO2,2054,-7.056
REGION1,SICO2,2054,-1.485
REGION1,ESCO2,2054,-40.86
REGION1,SECO2,2054,-1.377
REGION1,CHCO2,2054,-7.617
REGION1,UKCO2,2054,-106.865
REGION1,DZCO2,2054,-120.269
REGION1,AOCO2,2054,-10.922
REGION1,BJCO2,2054,0.0
REGION1,BWCO2,2054,0.0
REGION1,BFCO2,2054,0.0
REGION1,BICO2,2054,0.0
REGION1,CMCO2,2054,0.0
REGION1,CFCO2,2054,0.0
REGION1,TDCO2,2054,0.0
REGION1,CDCO2,2054,0.0
REGION1,CICO2,2054,-67.333
REGION1,DJCO2,2054,0.0
REGION1,EGCO2,2054,-53.896
REGION1,GQCO2,2054,-23.388
REGION1,ERCO2,2054,0.0
REGION1,ETCO2,2054,0.0
REGION1,GACO2,2054,-0.028
REGION1,GMCO2,2054,0.0
REGION1,GHCO2,2054,-39.308
REGION1,GNCO2,2054,0.0
REGION1,GWCO2,2054,0.0
REGION1,KECO2,2054,0.0
REGION1,LSCO2,2054,0.0
REGION1,LRCO2,2054,0.0
REGION1,LYCO2,2054,-4.058
REGION1,MWCO2,2054,0.0
REGION1,MLCO2,2054,0.0
REGION1,MRCO2,2054,0.0
REGION1,MACO2,2054,-0.066
REGION1,MZCO2,2054,-4.023
REGION1,NACO2,2054,0.0
REGION1,NECO2,2054,0.0
REGION1,NGCO2,2054,-60.494
REGION1,CGCO2,2054,0.0
REGION1,RWCO2,2054,0.0
REGION1,SNCO2,2054,0.0
REGION1,SLCO2,2054,0.0
REGION1,SOCO2,2054,0.0
REGION1,ZACO2,2054,-8.631
REGION1,SSCO2,2054,0.0
REGION1,SDCO2,2054,0.0
REGION1,SZCO2,2054,0.0
REGION1,TZCO2,2054,-13.406
REGION1,TGCO2,2054,0.0
REGION1,TNCO2,2054,-3.599
REGION1,UGCO2,2054,0.0
REGION1,ZMCO2,2054,0.0
REGION1,ZWCO2,2054,0.0
REGION1,ATCO2,2055,-12.7
REGION1,BECO2,2055,-27.161
REGION1,BGCO2,2055,-3.147
REGION1,HRCO2,2055,-3.126
REGION1,CYCO2,2055,0.0
REGION1,CZCO2,2055,-11.989
REGION1,DKCO2,2055,-4.067
REGION1,EECO2,2055,-0.5
REGION1,FICO2,2055,-1.807
REGION1,FRCO2,2055,-71.953
REGION1,DECO2,2055,-148.229
REGION1,GRCO2,2055,-3.604
REGION1,HUCO2,2055,-13.804
REGION1,IECO2,2055,-5.128
REGION1,ITCO2,2055,-92.408
REGION1,LVCO2,2055,-0.86
REGION1,LTCO2,2055,-2.884
REGION1,LUCO2,2055,-1.422
REGION1,MTCO2,2055,0.0
REGION1,NLCO2,2055,-43.218
REGION1,NOCO2,2055,-1.939
REGION1,PLCO2,2055,-29.697
REGION1,PTCO2,2055,-5.223
REGION1,ROCO2,2055,-14.16
REGION1,SKCO2,2055,-7.056
REGION1,SICO2,2055,-1.485
REGION1,ESCO2,2055,-40.86
REGION1,SECO2,2055,-1.377
REGION1,CHCO2,2055,-7.617
REGION1,UKCO2,2055,-106.865
REGION1,DZCO2,2055,-120.269
REGION1,AOCO2,2055,-10.922
REGION1,BJCO2,2055,0.0
REGION1,BWCO2,2055,0.0
REGION1,BFCO2,2055,0.0
REGION1,BICO2,2055,0.0
REGION1,CMCO2,2055,0.0
REGION1,CFCO2,2055,0.0
REGION1,TDCO2,2055,0.0
REGION1,CDCO2,2055,0.0
REGION1,CICO2,2055,-67.333
REGION1,DJCO2,2055,0.0
REGION1,EGCO2,2055,-53.896
REGION1,GQCO2,2055,-23.388
REGION1,ERCO2,2055,0.0
REGION1,ETCO2,2055,0.0
REGION1,GACO2,2055,-0.028
REGION1,GMCO2,2055,0.0
REGION1,GHCO2,2055,-39.308
REGION1,GNCO2,2055,0.0
REGION1,GWCO2,2055,0.0
REGION1,KECO2,2055,0.0
REGION1,LSCO2,2055,0.0
REGION1,LRCO2,2055,0.0
REGION1,LYCO2,2055,-4.058
REGION1,MWCO2,2055,0.0
REGION1,MLCO2,2055,0.0
REGION1,MRCO2,2055,0.0
REGION1,MACO2,2055,-0.066
REGION1,MZCO2,2055,-4.023
REGION1,NACO2,2055,0.0
REGION1,NECO2,2055,0.0
REGION1,NGCO2,2055,-60.494
REGION1,CGCO2,2055,0.0
REGION1,RWCO2,2055,0.0
REGION1,SNCO2,2055,0.0
REGION1,SLCO2,2055,0.0
REGION1,SOCO2,2055,0.0
REGION1,ZACO2,2055,-8.631
REGION1,SSCO2,2055,0.0
REGION1,SDCO2,2055,0.0
REGION1,SZCO2,2055,0.0
REGION1,TZCO2,2055,-13.406
REGION1,TGCO2,2055,0.0
REGION1,TNCO2,2055,-3.599
REGION1,UGCO2,2055,0.0
REGION1,ZMCO2,2055,0.0
REGION1,ZWCO2,2055,0.0
