REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
REGION1,GMWINDPN1,S1P2,2050,0.22866227432599
REGION1,GMWINDPN1,S1P3,2050,0.156170237718275
REGION1,GMWINDPN1,S1P4,2050,0.326911513971057
REGION1,GMWINDPN1,S2P1,2050,0.341553464222135
REGION1,GMWINDPN1,S2P2,2050,0.133532638832083
REGION1,GMWINDPN1,S2P3,2050,0.168576127880072
REGION1,GMWINDPN1,S2P4,2050,0.4713597551913
REGION1,GMWINDPN1,S3P1,2050,0.164492251988179
REGION1,GMWINDPN1,S3P2,2050,0.0925867639803005
REGION1,GMWINDPN1,S3P3,2050,0.171561320700194
REGION1,GMWINDPN1,S3P4,2050,0.27253730005861
REGION1,GMWINDPN1,S4P1,2050,0.0888029043631553
REGION1,GMWINDPN1,S4P2,2050,0.0695170547780935
REGION1,GMWINDPN1,S4P3,2050,0.0649843301489048
REGION1,GMWINDPN1,S4P4,2050,0.0969181161023702
REGION1,GNWINDPN1,S1P1,2050,0.125179365079365
REGION1,GNWINDPN1,S1P2,2050,0.0870533333333333
REGION1,GNWINDPN1,S1P3,2050,0.0640805555555555
REGION1,GNWINDPN1,S1P4,2050,0.13397037037037
REGION1,GNWINDPN1,S2P1,2050,0.235753105590062
REGION1,GNWINDPN1,S2P2,2050,0.0871532608695652
REGION1,GNWINDPN1,S2P3,2050,0.122472826086956
REGION1,GNWINDPN1,S2P4,2050,0.225155797101449
REGION1,GNWINDPN1,S3P1,2050,0.166214285714285
REGION1,GNWINDPN1,S3P2,2050,0.136394565217391
REGION1,GNWINDPN1,S3P3,2050,0.10453804347826
REGION1,GNWINDPN1,S3P4,2050,0.143028985507246
REGION1,GNWINDPN1,S4P1,2050,0.0606059654631083
REGION1,GNWINDPN1,S4P2,2050,0.0635450549450549
REGION1,GNWINDPN1,S4P3,2050,0.0533076923076923
REGION1,GNWINDPN1,S4P4,2050,0.0591282051282051
REGION1,GQWINDPN1,S1P1,2050,0.0244571428571428
REGION1,GQWINDPN1,S1P2,2050,0.0232666666666666
REGION1,GQWINDPN1,S1P3,2050,0.0413277777777777
REGION1,GQWINDPN1,S1P4,2050,0.0256333333333333
REGION1,GQWINDPN1,S2P1,2050,0.0234673913043478
REGION1,GQWINDPN1,S2P2,2050,0.0107554347826086
REGION1,GQWINDPN1,S2P3,2050,0.026641304347826
REGION1,GQWINDPN1,S2P4,2050,0.0208768115942029
REGION1,GQWINDPN1,S3P1,2050,0.024363354037267
REGION1,GQWINDPN1,S3P2,2050,0.0384869565217391
REGION1,GQWINDPN1,S3P3,2050,0.0390135869565217
REGION1,GQWINDPN1,S3P4,2050,0.0256376811594202
REGION1,GQWINDPN1,S4P1,2050,0.0238288854003139
REGION1,GQWINDPN1,S4P2,2050,0.0147472527472527
REGION1,GQWINDPN1,S4P3,2050,0.0311483516483516
REGION1,GQWINDPN1,S4P4,2050,0.026025641025641
REGION1,GWWINDPN1,S1P1,2050,0.200823809523809
REGION1,GWWINDPN1,S1P2,2050,0.146418888888888
REGION1,GWWINDPN1,S1P3,2050,0.166836111111111
REGION1,GWWINDPN1,S1P4,2050,0.231374074074074
REGION1,GWWINDPN1,S2P1,2050,0.214961180124223
REGION1,GWWINDPN1,S2P2,2050,0.133185869565217
REGION1,GWWINDPN1,S2P3,2050,0.291779891304347
REGION1,GWWINDPN1,S2P4,2050,0.41725
REGION1,GWWINDPN1,S3P1,2050,0.210642857142857
REGION1,GWWINDPN1,S3P2,2050,0.151171739130434
REGION1,GWWINDPN1,S3P3,2050,0.24676902173913
REGION1,GWWINDPN1,S3P4,2050,0.272702898550724
REGION1,GWWINDPN1,S4P1,2050,0.090989010989011
REGION1,GWWINDPN1,S4P2,2050,0.066389010989011
REGION1,GWWINDPN1,S4P3,2050,0.0727774725274725
REGION1,GWWINDPN1,S4P4,2050,0.0973809523809523
REGION1,KEWINDPH1,S1P1,2050,0.300673015873015
REGION1,KEWINDPH1,S1P2,2050,0.271438888888888
REGION1,KEWINDPH1,S1P3,2050,0.333705555555555
REGION1,KEWINDPH1,S1P4,2050,0.306174074074074
REGION1,KEWINDPH1,S2P1,2050,0.471350931677018
REGION1,KEWINDPH1,S2P2,2050,0.460927173913043
REGION1,KEWINDPH1,S2P3,2050,0.513152173913043
REGION1,KEWINDPH1,S2P4,2050,0.521246376811594
REGION1,KEWINDPH1,S3P1,2050,0.575024844720496
REGION1,KEWINDPH1,S3P2,2050,0.642721739130434
REGION1,KEWINDPH1,S3P3,2050,0.708404891304347
REGION1,KEWINDPH1,S3P4,2050,0.657655797101449
REGION1,KEWINDPH1,S4P1,2050,0.414852433281004
REGION1,KEWINDPH1,S4P2,2050,0.479102197802197
REGION1,KEWINDPH1,S4P3,2050,0.506681318681318
REGION1,KEWINDPH1,S4P4,2050,0.451809523809523
REGION1,KEWINDPN1,S1P1,2050,0.300673015873015
REGION1,KEWINDPN1,S1P2,2050,0.271438888888888
REGION1,KEWINDPN1,S1P3,2050,0.333705555555555
REGION1,KEWINDPN1,S1P4,2050,0.306174074074074
REGION1,KEWINDPN1,S2P1,2050,0.471350931677018
REGION1,KEWINDPN1,S2P2,2050,0.460927173913043
REGION1,KEWINDPN1,S2P3,2050,0.513152173913043
REGION1,KEWINDPN1,S2P4,2050,0.521246376811594
REGION1,KEWINDPN1,S3P1,2050,0.575024844720496
REGION1,KEWINDPN1,S3P2,2050,0.642721739130434
REGION1,KEWINDPN1,S3P3,2050,0.708404891304347
REGION1,KEWINDPN1,S3P4,2050,0.657655797101449
REGION1,KEWINDPN1,S4P1,2050,0.414852433281004
REGION1,KEWINDPN1,S4P2,2050,0.479102197802197
REGION1,KEWINDPN1,S4P3,2050,0.506681318681318
REGION1,KEWINDPN1,S4P4,2050,0.451809523809523
REGION1,LRWINDPN1,S1P1,2050,0.053847619047619
REGION1,LRWINDPN1,S1P2,2050,0.0194555555555555
REGION1,LRWINDPN1,S1P3,2050,0.045325
REGION1,LRWINDPN1,S1P4,2050,0.0665777777777777
REGION1,LRWINDPN1,S2P1,2050,0.0623959627329192
REGION1,LRWINDPN1,S2P2,2050,0.0387532608695652
REGION1,LRWINDPN1,S2P3,2050,0.102614130434782
REGION1,LRWINDPN1,S2P4,2050,0.0933804347826087
REGION1,LRWINDPN1,S3P1,2050,0.144136645962732
REGION1,LRWINDPN1,S3P2,2050,0.197060869565217
REGION1,LRWINDPN1,S3P3,2050,0.215317934782608
REGION1,LRWINDPN1,S3P4,2050,0.177235507246376
REGION1,LRWINDPN1,S4P1,2050,0.083883830455259
REGION1,LRWINDPN1,S4P2,2050,0.0748593406593406
REGION1,LRWINDPN1,S4P3,2050,0.117098901098901
REGION1,LRWINDPN1,S4P4,2050,0.111772893772893
REGION1,LSWINDPN1,S1P1,2050,0.0977682539682539
REGION1,LSWINDPN1,S1P2,2050,0.272654444444444
REGION1,LSWINDPN1,S1P3,2050,0.0893249999999999
REGION1,LSWINDPN1,S1P4,2050,0.0772962962962963
REGION1,LSWINDPN1,S2P1,2050,0.0573804347826087
REGION1,LSWINDPN1,S2P2,2050,0.156628260869565
REGION1,LSWINDPN1,S2P3,2050,0.0327826086956521
REGION1,LSWINDPN1,S2P4,2050,0.0465253623188405
REGION1,LSWINDPN1,S3P1,2050,0.158150621118012
REGION1,LSWINDPN1,S3P2,2050,0.299623913043478
REGION1,LSWINDPN1,S3P3,2050,0.132869565217391
REGION1,LSWINDPN1,S3P4,2050,0.15056884057971
REGION1,LSWINDPN1,S4P1,2050,0.143565149136577
REGION1,LSWINDPN1,S4P2,2050,0.416006593406593
REGION1,LSWINDPN1,S4P3,2050,0.130678571428571
REGION1,LSWINDPN1,S4P4,2050,0.0949010989010989
REGION1,LYWINDPN1,S1P1,2050,0.456619047619047
REGION1,LYWINDPN1,S1P2,2050,0.382026666666666
REGION1,LYWINDPN1,S1P3,2050,0.527163888888888
REGION1,LYWINDPN1,S1P4,2050,0.488307407407407
REGION1,LYWINDPN1,S2P1,2050,0.419531055900621
REGION1,LYWINDPN1,S2P2,2050,0.350984782608695
REGION1,LYWINDPN1,S2P3,2050,0.627763586956521
REGION1,LYWINDPN1,S2P4,2050,0.542681159420289
REGION1,LYWINDPN1,S3P1,2050,0.41564751552795
REGION1,LYWINDPN1,S3P2,2050,0.289795652173913
REGION1,LYWINDPN1,S3P3,2050,0.654464673913043
REGION1,LYWINDPN1,S3P4,2050,0.554043478260869
REGION1,LYWINDPN1,S4P1,2050,0.341940345368916
REGION1,LYWINDPN1,S4P2,2050,0.261542857142857
REGION1,LYWINDPN1,S4P3,2050,0.524947802197802
REGION1,LYWINDPN1,S4P4,2050,0.44747619047619
REGION1,MAWINDPH1,S1P1,2050,0.383214712484175
REGION1,MAWINDPH1,S1P2,2050,0.369526146421407
REGION1,MAWINDPH1,S1P3,2050,0.364369206139902
REGION1,MAWINDPH1,S1P4,2050,0.35656217930784
REGION1,MAWINDPH1,S2P1,2050,0.342606335706447
REGION1,MAWINDPH1,S2P2,2050,0.341852613325178
REGION1,MAWINDPH1,S2P3,2050,0.482732947043093
REGION1,MAWINDPH1,S2P4,2050,0.382727293544057
REGION1,MAWINDPH1,S3P1,2050,0.450554498882122
REGION1,MAWINDPH1,S3P2,2050,0.496364764408269
REGION1,MAWINDPH1,S3P3,2050,0.57409367345775
REGION1,MAWINDPH1,S3P4,2050,0.46997646384829
REGION1,MAWINDPH1,S4P1,2050,0.273199177116653
REGION1,MAWINDPH1,S4P2,2050,0.276273407995694
REGION1,MAWINDPH1,S4P3,2050,0.382069897887468
REGION1,MAWINDPH1,S4P4,2050,0.293876682431649
REGION1,MAWINDPN1,S1P1,2050,0.383214712484175
REGION1,MAWINDPN1,S1P2,2050,0.369526146421407
REGION1,MAWINDPN1,S1P3,2050,0.364369206139902
REGION1,MAWINDPN1,S1P4,2050,0.35656217930784
REGION1,MAWINDPN1,S2P1,2050,0.342606335706447
REGION1,MAWINDPN1,S2P2,2050,0.341852613325178
REGION1,MAWINDPN1,S2P3,2050,0.482732947043093
REGION1,MAWINDPN1,S2P4,2050,0.382727293544057
REGION1,MAWINDPN1,S3P1,2050,0.450554498882122
REGION1,MAWINDPN1,S3P2,2050,0.496364764408269
REGION1,MAWINDPN1,S3P3,2050,0.57409367345775
REGION1,MAWINDPN1,S3P4,2050,0.46997646384829
REGION1,MAWINDPN1,S4P1,2050,0.273199177116653
REGION1,MAWINDPN1,S4P2,2050,0.276273407995694
REGION1,MAWINDPN1,S4P3,2050,0.382069897887468
REGION1,MAWINDPN1,S4P4,2050,0.293876682431649
REGION1,MLWINDPN1,S1P1,2050,0.53537619047619
REGION1,MLWINDPN1,S1P2,2050,0.267463333333333
REGION1,MLWINDPN1,S1P3,2050,0.435611111111111
REGION1,MLWINDPN1,S1P4,2050,0.58234074074074
REGION1,MLWINDPN1,S2P1,2050,0.448175465838509
REGION1,MLWINDPN1,S2P2,2050,0.216423913043478
REGION1,MLWINDPN1,S2P3,2050,0.326160326086956
REGION1,MLWINDPN1,S2P4,2050,0.462938405797101
REGION1,MLWINDPN1,S3P1,2050,0.316161490683229
REGION1,MLWINDPN1,S3P2,2050,0.168510869565217
REGION1,MLWINDPN1,S3P3,2050,0.162168478260869
REGION1,MLWINDPN1,S3P4,2050,0.299358695652173
REGION1,MLWINDPN1,S4P1,2050,0.262649921507064
REGION1,MLWINDPN1,S4P2,2050,0.132776923076923
REGION1,MLWINDPN1,S4P3,2050,0.238755494505494
REGION1,MLWINDPN1,S4P4,2050,0.301410256410256
REGION1,MRWINDPH1,S1P1,2050,0.636631719435844
REGION1,MRWINDPH1,S1P2,2050,0.473695714188396
REGION1,MRWINDPH1,S1P3,2050,0.512297119308448
REGION1,MRWINDPH1,S1P4,2050,0.624922124671311
REGION1,MRWINDPH1,S2P1,2050,0.523548156638169
REGION1,MRWINDPH1,S2P2,2050,0.259599577025731
REGION1,MRWINDPH1,S2P3,2050,0.329730443559437
REGION1,MRWINDPH1,S2P4,2050,0.47867186896677
REGION1,MRWINDPH1,S3P1,2050,0.649355353624816
REGION1,MRWINDPH1,S3P2,2050,0.354216080327156
REGION1,MRWINDPH1,S3P3,2050,0.359593161448011
REGION1,MRWINDPH1,S3P4,2050,0.624119087596003
REGION1,MRWINDPH1,S4P1,2050,0.392301271274197
REGION1,MRWINDPH1,S4P2,2050,0.267403540276737
REGION1,MRWINDPH1,S4P3,2050,0.322480818412157
REGION1,MRWINDPH1,S4P4,2050,0.391433963246809
REGION1,MRWINDPN1,S1P1,2050,0.636631719435844
REGION1,MRWINDPN1,S1P2,2050,0.473695714188396
REGION1,MRWINDPN1,S1P3,2050,0.512297119308448
REGION1,MRWINDPN1,S1P4,2050,0.624922124671311
REGION1,MRWINDPN1,S2P1,2050,0.523548156638169
REGION1,MRWINDPN1,S2P2,2050,0.259599577025731
REGION1,MRWINDPN1,S2P3,2050,0.329730443559437
REGION1,MRWINDPN1,S2P4,2050,0.47867186896677
REGION1,MRWINDPN1,S3P1,2050,0.649355353624816
REGION1,MRWINDPN1,S3P2,2050,0.354216080327156
REGION1,MRWINDPN1,S3P3,2050,0.359593161448011
REGION1,MRWINDPN1,S3P4,2050,0.624119087596003
REGION1,MRWINDPN1,S4P1,2050,0.392301271274197
REGION1,MRWINDPN1,S4P2,2050,0.267403540276737
REGION1,MRWINDPN1,S4P3,2050,0.322480818412157
REGION1,MRWINDPN1,S4P4,2050,0.391433963246809
REGION1,MWWINDPN1,S1P1,2050,0.188204761904761
REGION1,MWWINDPN1,S1P2,2050,0.11475
REGION1,MWWINDPN1,S1P3,2050,0.121708333333333
REGION1,MWWINDPN1,S1P4,2050,0.140814814814814
REGION1,MWWINDPN1,S2P1,2050,0.268812111801242
REGION1,MWWINDPN1,S2P2,2050,0.149759782608695
REGION1,MWWINDPN1,S2P3,2050,0.267301630434782
REGION1,MWWINDPN1,S2P4,2050,0.283757246376811
REGION1,MWWINDPN1,S3P1,2050,0.303181677018633
REGION1,MWWINDPN1,S3P2,2050,0.215686956521739
REGION1,MWWINDPN1,S3P3,2050,0.328826086956521
REGION1,MWWINDPN1,S3P4,2050,0.350659420289855
REGION1,MWWINDPN1,S4P1,2050,0.463296703296703
REGION1,MWWINDPN1,S4P2,2050,0.268665934065934
REGION1,MWWINDPN1,S4P3,2050,0.292406593406593
REGION1,MWWINDPN1,S4P4,2050,0.388095238095238
REGION1,MZWINDPN1,S1P1,2050,0.124204761904761
REGION1,MZWINDPN1,S1P2,2050,0.190962222222222
REGION1,MZWINDPN1,S1P3,2050,0.228391666666666
REGION1,MZWINDPN1,S1P4,2050,0.159118518518518
REGION1,MZWINDPN1,S2P1,2050,0.153850931677018
REGION1,MZWINDPN1,S2P2,2050,0.228186956521739
REGION1,MZWINDPN1,S2P3,2050,0.198032608695652
REGION1,MZWINDPN1,S2P4,2050,0.156688405797101
REGION1,MZWINDPN1,S3P1,2050,0.111513975155279
REGION1,MZWINDPN1,S3P2,2050,0.180480434782608
REGION1,MZWINDPN1,S3P3,2050,0.195260869565217
REGION1,MZWINDPN1,S3P4,2050,0.13777536231884
REGION1,MZWINDPN1,S4P1,2050,0.150298273155416
REGION1,MZWINDPN1,S4P2,2050,0.283810989010989
REGION1,MZWINDPN1,S4P3,2050,0.329403846153846
REGION1,MZWINDPN1,S4P4,2050,0.215098901098901
REGION1,NAWINDPH1,S1P1,2050,0.170649206349206
REGION1,NAWINDPH1,S1P2,2050,0.0965955555555555
REGION1,NAWINDPH1,S1P3,2050,0.335775
REGION1,NAWINDPH1,S1P4,2050,0.283481481481481
REGION1,NAWINDPH1,S2P1,2050,0.207718944099378
REGION1,NAWINDPH1,S2P2,2050,0.176622826086956
REGION1,NAWINDPH1,S2P3,2050,0.322467391304347
REGION1,NAWINDPH1,S2P4,2050,0.24363768115942
REGION1,NAWINDPH1,S3P1,2050,0.401968944099378
REGION1,NAWINDPH1,S3P2,2050,0.236429347826086
REGION1,NAWINDPH1,S3P3,2050,0.358641304347826
REGION1,NAWINDPH1,S3P4,2050,0.362797101449275
REGION1,NAWINDPH1,S4P1,2050,0.277888540031397
REGION1,NAWINDPH1,S4P2,2050,0.227236263736263
REGION1,NAWINDPH1,S4P3,2050,0.481447802197802
REGION1,NAWINDPH1,S4P4,2050,0.368333333333333
REGION1,NAWINDPN1,S1P1,2050,0.170649206349206
REGION1,NAWINDPN1,S1P2,2050,0.0965955555555555
REGION1,NAWINDPN1,S1P3,2050,0.335775
REGION1,NAWINDPN1,S1P4,2050,0.283481481481481
REGION1,NAWINDPN1,S2P1,2050,0.207718944099378
REGION1,NAWINDPN1,S2P2,2050,0.176622826086956
REGION1,NAWINDPN1,S2P3,2050,0.322467391304347
REGION1,NAWINDPN1,S2P4,2050,0.24363768115942
REGION1,NAWINDPN1,S3P1,2050,0.401968944099378
REGION1,NAWINDPN1,S3P2,2050,0.236429347826086
REGION1,NAWINDPN1,S3P3,2050,0.358641304347826
REGION1,NAWINDPN1,S3P4,2050,0.362797101449275
REGION1,NAWINDPN1,S4P1,2050,0.277888540031397
REGION1,NAWINDPN1,S4P2,2050,0.227236263736263
REGION1,NAWINDPN1,S4P3,2050,0.481447802197802
REGION1,NAWINDPN1,S4P4,2050,0.368333333333333
REGION1,NEWINDPN1,S1P1,2050,0.439203174603174
REGION1,NEWINDPN1,S1P2,2050,0.339618888888888
REGION1,NEWINDPN1,S1P3,2050,0.412811111111111
REGION1,NEWINDPN1,S1P4,2050,0.38777037037037
REGION1,NEWINDPN1,S2P1,2050,0.323091614906832
REGION1,NEWINDPN1,S2P2,2050,0.254571739130434
REGION1,NEWINDPN1,S2P3,2050,0.426290760869565
REGION1,NEWINDPN1,S2P4,2050,0.360710144927536
REGION1,NEWINDPN1,S3P1,2050,0.281381987577639
REGION1,NEWINDPN1,S3P2,2050,0.157289130434782
REGION1,NEWINDPN1,S3P3,2050,0.271880434782608
REGION1,NEWINDPN1,S3P4,2050,0.268547101449275
REGION1,NEWINDPN1,S4P1,2050,0.186952904238618
REGION1,NEWINDPN1,S4P2,2050,0.222312087912087
REGION1,NEWINDPN1,S4P3,2050,0.334085164835164
REGION1,NEWINDPN1,S4P4,2050,0.225087912087912
REGION1,NGWINDPN1,S1P1,2050,0.5441
REGION1,NGWINDPN1,S1P2,2050,0.11908
REGION1,NGWINDPN1,S1P3,2050,0.190263888888888
REGION1,NGWINDPN1,S1P4,2050,0.35537037037037
REGION1,NGWINDPN1,S2P1,2050,0.0959394409937888
REGION1,NGWINDPN1,S2P2,2050,0.0839978260869565
REGION1,NGWINDPN1,S2P3,2050,0.134315217391304
REGION1,NGWINDPN1,S2P4,2050,0.0931014492753623
REGION1,NGWINDPN1,S3P1,2050,0.0414596273291925
REGION1,NGWINDPN1,S3P2,2050,0.0623739130434782
REGION1,NGWINDPN1,S3P3,2050,0.0729293478260869
REGION1,NGWINDPN1,S3P4,2050,0.0503659420289855
REGION1,NGWINDPN1,S4P1,2050,0.099320251177394
REGION1,NGWINDPN1,S4P2,2050,0.0871395604395604
REGION1,NGWINDPN1,S4P3,2050,0.0642280219780219
REGION1,NGWINDPN1,S4P4,2050,0.0812857142857142
REGION1,RWWINDPH1,S1P1,2050,0.0283031746031746
REGION1,RWWINDPH1,S1P2,2050,0.0595111111111111
REGION1,RWWINDPH1,S1P3,2050,0.0475611111111111
REGION1,RWWINDPH1,S1P4,2050,0.0214925925925925
REGION1,RWWINDPH1,S2P1,2050,0.0580683229813664
REGION1,RWWINDPH1,S2P2,2050,0.0861173913043478
REGION1,RWWINDPH1,S2P3,2050,0.0328668478260869
REGION1,RWWINDPH1,S2P4,2050,0.0308007246376811
REGION1,RWWINDPH1,S3P1,2050,0.0763742236024844
REGION1,RWWINDPH1,S3P2,2050,0.0916782608695652
REGION1,RWWINDPH1,S3P3,2050,0.0511005434782608
REGION1,RWWINDPH1,S3P4,2050,0.0577391304347826
REGION1,RWWINDPH1,S4P1,2050,0.0475416012558869
REGION1,RWWINDPH1,S4P2,2050,0.123718681318681
REGION1,RWWINDPH1,S4P3,2050,0.0476758241758241
REGION1,RWWINDPH1,S4P4,2050,0.0343919413919413
REGION1,RWWINDPN1,S1P1,2050,0.0283031746031746
REGION1,RWWINDPN1,S1P2,2050,0.0595111111111111
REGION1,RWWINDPN1,S1P3,2050,0.0475611111111111
REGION1,RWWINDPN1,S1P4,2050,0.0214925925925925
REGION1,RWWINDPN1,S2P1,2050,0.0580683229813664
REGION1,RWWINDPN1,S2P2,2050,0.0861173913043478
REGION1,RWWINDPN1,S2P3,2050,0.0328668478260869
REGION1,RWWINDPN1,S2P4,2050,0.0308007246376811
REGION1,RWWINDPN1,S3P1,2050,0.0763742236024844
REGION1,RWWINDPN1,S3P2,2050,0.0916782608695652
REGION1,RWWINDPN1,S3P3,2050,0.0511005434782608
REGION1,RWWINDPN1,S3P4,2050,0.0577391304347826
REGION1,RWWINDPN1,S4P1,2050,0.0475416012558869
REGION1,RWWINDPN1,S4P2,2050,0.123718681318681
REGION1,RWWINDPN1,S4P3,2050,0.0476758241758241
REGION1,RWWINDPN1,S4P4,2050,0.0343919413919413
REGION1,SDWINDPN1,S1P1,2050,0.502450793650793
REGION1,SDWINDPN1,S1P2,2050,0.336093333333333
REGION1,SDWINDPN1,S1P3,2050,0.653647222222222
REGION1,SDWINDPN1,S1P4,2050,0.615974074074074
REGION1,SDWINDPN1,S2P1,2050,0.488923913043478
REGION1,SDWINDPN1,S2P2,2050,0.282797826086956
REGION1,SDWINDPN1,S2P3,2050,0.6398125
REGION1,SDWINDPN1,S2P4,2050,0.634652173913043
REGION1,SDWINDPN1,S3P1,2050,0.350231366459627
REGION1,SDWINDPN1,S3P2,2050,0.134903260869565
REGION1,SDWINDPN1,S3P3,2050,0.313551630434782
REGION1,SDWINDPN1,S3P4,2050,0.37391304347826
REGION1,SDWINDPN1,S4P1,2050,0.303470957613814
REGION1,SDWINDPN1,S4P2,2050,0.162501098901098
REGION1,SDWINDPN1,S4P3,2050,0.384780219780219
REGION1,SDWINDPN1,S4P4,2050,0.386051282051282
REGION1,SLWINDPH1,S1P1,2050,0.0992936507936508
REGION1,SLWINDPH1,S1P2,2050,0.06018
REGION1,SLWINDPH1,S1P3,2050,0.0731194444444444
REGION1,SLWINDPH1,S1P4,2050,0.0737148148148148
REGION1,SLWINDPH1,S2P1,2050,0.0561086956521739
REGION1,SLWINDPH1,S2P2,2050,0.0396173913043478
REGION1,SLWINDPH1,S2P3,2050,0.190203804347826
REGION1,SLWINDPH1,S2P4,2050,0.182278985507246
REGION1,SLWINDPH1,S3P1,2050,0.1382950310559
REGION1,SLWINDPH1,S3P2,2050,0.164478260869565
REGION1,SLWINDPH1,S3P3,2050,0.213972826086956
REGION1,SLWINDPH1,S3P4,2050,0.19191304347826
REGION1,SLWINDPH1,S4P1,2050,0.0696609105180533
REGION1,SLWINDPH1,S4P2,2050,0.0497208791208791
REGION1,SLWINDPH1,S4P3,2050,0.0811236263736263
REGION1,SLWINDPH1,S4P4,2050,0.0883553113553113
REGION1,SLWINDPN1,S1P1,2050,0.0992936507936508
REGION1,SLWINDPN1,S1P2,2050,0.06018
REGION1,SLWINDPN1,S1P3,2050,0.0731194444444444
REGION1,SLWINDPN1,S1P4,2050,0.0737148148148148
REGION1,SLWINDPN1,S2P1,2050,0.0561086956521739
REGION1,SLWINDPN1,S2P2,2050,0.0396173913043478
REGION1,SLWINDPN1,S2P3,2050,0.190203804347826
REGION1,SLWINDPN1,S2P4,2050,0.182278985507246
REGION1,SLWINDPN1,S3P1,2050,0.1382950310559
REGION1,SLWINDPN1,S3P2,2050,0.164478260869565
REGION1,SLWINDPN1,S3P3,2050,0.213972826086956
REGION1,SLWINDPN1,S3P4,2050,0.19191304347826
REGION1,SLWINDPN1,S4P1,2050,0.0696609105180533
REGION1,SLWINDPN1,S4P2,2050,0.0497208791208791
REGION1,SLWINDPN1,S4P3,2050,0.0811236263736263
REGION1,SLWINDPN1,S4P4,2050,0.0883553113553113
REGION1,SNWINDPN1,S1P1,2050,0.466959308172089
REGION1,SNWINDPN1,S1P2,2050,0.301573319269491
REGION1,SNWINDPN1,S1P3,2050,0.395533963068194
REGION1,SNWINDPN1,S1P4,2050,0.570691254779729
REGION1,SNWINDPN1,S2P1,2050,0.446117969700348
REGION1,SNWINDPN1,S2P2,2050,0.174796775913928
REGION1,SNWINDPN1,S2P3,2050,0.216907658210491
REGION1,SNWINDPN1,S2P4,2050,0.468750937379091
REGION1,SNWINDPN1,S3P1,2050,0.258529383925288
REGION1,SNWINDPN1,S3P2,2050,0.123410249875546
REGION1,SNWINDPN1,S3P3,2050,0.165058990155017
REGION1,SNWINDPN1,S3P4,2050,0.32857429090012
REGION1,SNWINDPN1,S4P1,2050,0.134754028482241
REGION1,SNWINDPN1,S4P2,2050,0.0994691962626257
REGION1,SNWINDPN1,S4P3,2050,0.141724364748608
REGION1,SNWINDPN1,S4P4,2050,0.187148309157187
REGION1,SOWINDPN1,S1P1,2050,0.456853968253968
REGION1,SOWINDPN1,S1P2,2050,0.520887777777777
REGION1,SOWINDPN1,S1P3,2050,0.533022222222222
REGION1,SOWINDPN1,S1P4,2050,0.408551851851851
REGION1,SOWINDPN1,S2P1,2050,0.187548136645962
REGION1,SOWINDPN1,S2P2,2050,0.293152173913043
REGION1,SOWINDPN1,S2P3,2050,0.423595108695652
REGION1,SOWINDPN1,S2P4,2050,0.232833333333333
REGION1,SOWINDPN1,S3P1,2050,0.90735403726708
REGION1,SOWINDPN1,S3P2,2050,0.909084782608695
REGION1,SOWINDPN1,S3P3,2050,0.805024456521739
REGION1,SOWINDPN1,S3P4,2050,0.823742753623188
REGION1,SOWINDPN1,S4P1,2050,0.403510204081632
REGION1,SOWINDPN1,S4P2,2050,0.443857142857142
REGION1,SOWINDPN1,S4P3,2050,0.528032967032967
REGION1,SOWINDPN1,S4P4,2050,0.392747252747252
REGION1,SOWINDPH1,S1P1,2050,0.456853968253968
REGION1,SOWINDPH1,S1P2,2050,0.520887777777777
REGION1,SOWINDPH1,S1P3,2050,0.533022222222222
REGION1,SOWINDPH1,S1P4,2050,0.408551851851851
REGION1,SOWINDPH1,S2P1,2050,0.187548136645962
REGION1,SOWINDPH1,S2P2,2050,0.293152173913043
REGION1,SOWINDPH1,S2P3,2050,0.423595108695652
REGION1,SOWINDPH1,S2P4,2050,0.232833333333333
REGION1,SOWINDPH1,S3P1,2050,0.90735403726708
REGION1,SOWINDPH1,S3P2,2050,0.909084782608695
REGION1,SOWINDPH1,S3P3,2050,0.805024456521739
REGION1,SOWINDPH1,S3P4,2050,0.823742753623188
REGION1,SOWINDPH1,S4P1,2050,0.403510204081632
REGION1,SOWINDPH1,S4P2,2050,0.443857142857142
REGION1,SOWINDPH1,S4P3,2050,0.528032967032967
REGION1,SOWINDPH1,S4P4,2050,0.392747252747252
REGION1,SSWINDPH1,S1P1,2050,0.0186100911864362
REGION1,SSWINDPH1,S1P2,2050,0.0147996670881037
REGION1,SSWINDPH1,S1P3,2050,0.0204415457453311
REGION1,SSWINDPH1,S1P4,2050,0.0226403053009281
REGION1,SSWINDPH1,S2P1,2050,0.0148969037829998
REGION1,SSWINDPH1,S2P2,2050,0.0118334602810889
REGION1,SSWINDPH1,S2P3,2050,0.0164411647463396
REGION1,SSWINDPH1,S2P4,2050,0.0164712762307669
REGION1,SSWINDPH1,S3P1,2050,0.0045508555519801
REGION1,SSWINDPH1,S3P2,2050,0.00342458795138789
REGION1,SSWINDPH1,S3P3,2050,0.00225262347589445
REGION1,SSWINDPH1,S3P4,2050,0.00388663740037854
REGION1,SSWINDPH1,S4P1,2050,0.00218632667423
REGION1,SSWINDPH1,S4P2,2050,0.00255132925051634
REGION1,SSWINDPH1,S4P3,2050,0.00254154207497159
